timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 01:27:52,21389 Kbps,434 KB,24.65 s,2560x1440@24
2023-11-30 01:27:53,20765 Kbps,625 KB,23.63 s,2560x1440@24
2023-11-30 01:27:54,21307 Kbps,0 KB,26.17 s,2560x1440@24
2023-11-30 01:27:55,24453 Kbps,619 KB,24.65 s,2560x1440@24
2023-11-30 01:27:56,25393 Kbps,313 KB,27.06 s,2560x1440@24
2023-11-30 01:27:57,25393 Kbps,0 KB,26.06 s,2560x1440@24
2023-11-30 01:27:59,25261 Kbps,680 KB,25.05 s,2560x1440@24
2023-11-30 01:28:00,25360 Kbps,526 KB,24.04 s,2560x1440@24
2023-11-30 01:28:01,26176 Kbps,226 KB,26.58 s,2560x1440@24
2023-11-30 01:28:02,26638 Kbps,361 KB,25.06 s,2560x1440@24
2023-11-30 01:28:03,24755 Kbps,551 KB,24.05 s,2560x1440@24
2023-11-30 01:28:04,25667 Kbps,245 KB,27.42 s,2560x1440@24
2023-11-30 01:28:05,25589 Kbps,0 KB,26.53 s,2560x1440@24
2023-11-30 01:28:06,25589 Kbps,0 KB,25.53 s,2560x1440@24
2023-11-30 01:28:07,25990 Kbps,593 KB,24.52 s,2560x1440@24
2023-11-30 01:28:08,24228 Kbps,514 KB,23.00 s,2560x1440@24
2023-11-30 01:28:09,22902 Kbps,0 KB,26.11 s,2560x1440@24
2023-11-30 01:28:10,19945 Kbps,281 KB,25.10 s,2560x1440@24
2023-11-30 01:28:12,20002 Kbps,247 KB,24.10 s,2560x1440@24
2023-11-30 01:28:13,19560 Kbps,0 KB,30.08 s,2560x1440@24
2023-11-30 01:28:14,19560 Kbps,0 KB,29.08 s,2560x1440@24
2023-11-30 01:28:15,19560 Kbps,0 KB,28.08 s,2560x1440@24
2023-11-30 01:28:16,19560 Kbps,0 KB,26.57 s,2560x1440@24
2023-11-30 01:28:17,19560 Kbps,0 KB,25.55 s,2560x1440@24
2023-11-30 01:28:18,19568 Kbps,453 KB,24.55 s,2560x1440@24
2023-11-30 01:28:19,19418 Kbps,416 KB,23.54 s,2560x1440@24
2023-11-30 01:28:20,19684 Kbps,0 KB,26.36 s,2560x1440@24
2023-11-30 01:28:21,19684 Kbps,0 KB,29.32 s,2560x1440@24
2023-11-30 01:28:22,19684 Kbps,0 KB,27.80 s,2560x1440@24
2023-11-30 01:28:24,19684 Kbps,0 KB,26.79 s,2560x1440@24
2023-11-30 01:28:25,19684 Kbps,0 KB,25.79 s,2560x1440@24
2023-11-30 01:28:26,19902 Kbps,471 KB,24.77 s,2560x1440@24
2023-11-30 01:28:27,20046 Kbps,377 KB,23.77 s,2560x1440@24
2023-11-30 01:28:28,19722 Kbps,0 KB,26.31 s,2560x1440@24
2023-11-30 01:28:29,19722 Kbps,235 KB,24.79 s,2560x1440@24
2023-11-30 01:28:30,20012 Kbps,355 KB,23.78 s,2560x1440@24
2023-11-30 01:28:31,21043 Kbps,516 KB,26.14 s,2560x1440@24
2023-11-30 01:28:32,21210 Kbps,546 KB,25.38 s,2560x1440@24
2023-11-30 01:28:33,21076 Kbps,298 KB,24.36 s,2560x1440@24
2023-11-30 01:28:34,21078 Kbps,0 KB,26.88 s,2560x1440@24
2023-11-30 01:28:35,21078 Kbps,0 KB,25.88 s,2560x1440@24
2023-11-30 01:28:37,21894 Kbps,391 KB,24.37 s,2560x1440@24
2023-11-30 01:28:38,22583 Kbps,639 KB,23.87 s,2560x1440@24
2023-11-30 01:28:39,22352 Kbps,0 KB,25.61 s,2560x1440@24
2023-11-30 01:28:40,22352 Kbps,0 KB,24.60 s,2560x1440@24
2023-11-30 01:28:41,22277 Kbps,311 KB,23.58 s,2560x1440@24
2023-11-30 01:28:42,21078 Kbps,63 KB,22.57 s,2560x1440@24
2023-11-30 01:28:43,19926 Kbps,209 KB,21.06 s,2560x1440@24
2023-11-30 01:28:44,19531 Kbps,384 KB,24.55 s,2560x1440@24
2023-11-30 01:28:45,18903 Kbps,339 KB,23.55 s,2560x1440@24
2023-11-30 01:28:46,18323 Kbps,271 KB,22.55 s,2560x1440@24
2023-11-30 01:28:47,17926 Kbps,220 KB,25.20 s,2560x1440@24
2023-11-30 01:28:49,17992 Kbps,351 KB,24.19 s,2560x1440@24
2023-11-30 01:28:50,17857 Kbps,179 KB,23.17 s,2560x1440@24
2023-11-30 01:28:51,18074 Kbps,363 KB,26.41 s,2560x1440@24
2023-11-30 01:28:52,18623 Kbps,392 KB,25.40 s,2560x1440@24
2023-11-30 01:28:53,18776 Kbps,453 KB,24.39 s,2560x1440@24
2023-11-30 01:28:54,19369 Kbps,0 KB,26.43 s,2560x1440@24
2023-11-30 01:28:55,19376 Kbps,188 KB,25.42 s,2560x1440@24
2023-11-30 01:28:56,19502 Kbps,256 KB,24.41 s,2560x1440@24
2023-11-30 01:28:57,21411 Kbps,209 KB,26.41 s,2560x1440@24
2023-11-30 01:28:58,21411 Kbps,0 KB,25.41 s,2560x1440@24
2023-11-30 01:28:59,19949 Kbps,267 KB,24.39 s,2560x1440@24
2023-11-30 01:29:00,21574 Kbps,411 KB,23.38 s,2560x1440@24
2023-11-30 01:29:02,23471 Kbps,0 KB,26.45 s,2560x1440@24
2023-11-30 01:29:03,26092 Kbps,608 KB,25.44 s,2560x1440@24
2023-11-30 01:29:04,27370 Kbps,443 KB,24.42 s,2560x1440@24
2023-11-30 01:29:05,28287 Kbps,0 KB,26.46 s,2560x1440@24
2023-11-30 01:29:06,29708 Kbps,622 KB,25.44 s,2560x1440@24
2023-11-30 01:29:07,30202 Kbps,628 KB,24.44 s,2560x1440@24
2023-11-30 01:29:08,31453 Kbps,0 KB,26.98 s,2560x1440@24
2023-11-30 01:29:09,31453 Kbps,0 KB,25.97 s,2560x1440@24
2023-11-30 01:29:10,30870 Kbps,306 KB,24.96 s,2560x1440@24
2023-11-30 01:29:11,28272 Kbps,360 KB,23.45 s,2560x1440@24
2023-11-30 01:29:12,24610 Kbps,406 KB,22.43 s,2560x1440@24
2023-11-30 01:29:14,24504 Kbps,0 KB,25.76 s,2560x1440@24
2023-11-30 01:29:15,21875 Kbps,374 KB,24.76 s,2560x1440@24
2023-11-30 01:29:16,20713 Kbps,208 KB,23.75 s,2560x1440@24
2023-11-30 01:29:17,19331 Kbps,293 KB,22.74 s,2560x1440@24
2023-11-30 01:29:18,19317 Kbps,253 KB,25.73 s,2560x1440@24
2023-11-30 01:29:19,18722 Kbps,243 KB,24.73 s,2560x1440@24
2023-11-30 01:29:20,18727 Kbps,0 KB,29.88 s,2560x1440@24
2023-11-30 01:29:21,18727 Kbps,0 KB,28.87 s,2560x1440@24
2023-11-30 01:29:22,18727 Kbps,0 KB,27.86 s,2560x1440@24
2023-11-30 01:29:23,18727 Kbps,0 KB,26.85 s,2560x1440@24
2023-11-30 01:29:24,18727 Kbps,586 KB,25.33 s,2560x1440@24
2023-11-30 01:29:25,20318 Kbps,251 KB,24.33 s,2560x1440@24
2023-11-30 01:29:27,21309 Kbps,475 KB,23.33 s,2560x1440@24
2023-11-30 01:29:28,21297 Kbps,0 KB,27.61 s,2560x1440@24
2023-11-30 01:29:29,21297 Kbps,0 KB,26.60 s,2560x1440@24
2023-11-30 01:29:30,21297 Kbps,4 KB,25.59 s,2560x1440@24
2023-11-30 01:29:31,21353 Kbps,170 KB,24.08 s,2560x1440@24
2023-11-30 01:29:32,21378 Kbps,445 KB,23.07 s,2560x1440@24
2023-11-30 01:29:33,21378 Kbps,0 KB,26.75 s,2560x1440@24
2023-11-30 01:29:34,21500 Kbps,469 KB,25.74 s,2560x1440@24
2023-11-30 01:29:35,21668 Kbps,479 KB,24.73 s,2560x1440@24
2023-11-30 01:29:36,21334 Kbps,185 KB,25.35 s,2560x1440@24
2023-11-30 01:29:37,20471 Kbps,167 KB,25.26 s,2560x1440@24
2023-11-30 01:29:39,16542 Kbps,140 KB,24.25 s,2560x1440@24
2023-11-30 01:29:40,15406 Kbps,63 KB,23.24 s,2560x1440@24
2023-11-30 01:29:41,14751 Kbps,57 KB,23.78 s,2560x1440@24
2023-11-30 01:29:42,14143 Kbps,49 KB,22.76 s,2560x1440@24
2023-11-30 01:29:43,12368 Kbps,45 KB,21.84 s,2560x1440@24
2023-11-30 01:29:44,11197 Kbps,212 KB,20.82 s,2560x1440@24
2023-11-30 01:29:45,7331 Kbps,487 KB,19.32 s,2560x1440@24
2023-11-30 01:29:46,7362 Kbps,473 KB,22.27 s,2560x1440@24
2023-11-30 01:29:47,8667 Kbps,249 KB,21.26 s,2560x1440@24
2023-11-30 01:29:48,9703 Kbps,578 KB,20.25 s,2560x1440@24
2023-11-30 01:29:49,10968 Kbps,55 KB,23.20 s,2560x1440@24
2023-11-30 01:29:50,10402 Kbps,62 KB,22.19 s,2560x1440@24
2023-11-30 01:29:52,10322 Kbps,57 KB,20.68 s,2560x1440@24
2023-11-30 01:29:53,10264 Kbps,62 KB,20.66 s,2560x1440@24
2023-11-30 01:29:54,10378 Kbps,96 KB,20.16 s,2560x1440@24
2023-11-30 01:29:55,9881 Kbps,100 KB,19.16 s,2560x1440@24
2023-11-30 01:29:56,9643 Kbps,158 KB,18.14 s,2560x1440@24
2023-11-30 01:29:57,7410 Kbps,201 KB,18.89 s,2560x1440@24
2023-11-30 01:29:58,6413 Kbps,167 KB,17.88 s,2560x1440@24
2023-11-30 01:29:59,7284 Kbps,225 KB,16.37 s,2560x1440@24
2023-11-30 01:30:00,8244 Kbps,31 KB,22.36 s,2560x1440@24
2023-11-30 01:30:01,9460 Kbps,379 KB,21.34 s,2560x1440@24
2023-11-30 01:30:02,11190 Kbps,348 KB,20.33 s,2560x1440@24
2023-11-30 01:30:04,12319 Kbps,179 KB,19.32 s,2560x1440@24
2023-11-30 01:30:05,13409 Kbps,122 KB,24.35 s,2560x1440@24
2023-11-30 01:30:06,14581 Kbps,415 KB,22.85 s,2560x1440@24
2023-11-30 01:30:07,15548 Kbps,440 KB,24.60 s,2560x1440@24
2023-11-30 01:30:08,16963 Kbps,431 KB,25.79 s,2560x1440@24
2023-11-30 01:30:09,17467 Kbps,442 KB,24.78 s,2560x1440@24
2023-11-30 01:30:10,17626 Kbps,268 KB,23.77 s,2560x1440@24
2023-11-30 01:30:11,17669 Kbps,0 KB,27.76 s,2560x1440@24
2023-11-30 01:30:12,17669 Kbps,0 KB,26.26 s,2560x1440@24
2023-11-30 01:30:13,17626 Kbps,87 KB,25.24 s,2560x1440@24
2023-11-30 01:30:14,18639 Kbps,415 KB,24.20 s,2560x1440@24
2023-11-30 01:30:15,18210 Kbps,409 KB,23.19 s,2560x1440@24
2023-11-30 01:30:17,18332 Kbps,158 KB,26.27 s,2560x1440@24
2023-11-30 01:30:18,18332 Kbps,62 KB,25.26 s,2560x1440@24
2023-11-30 01:30:19,18306 Kbps,374 KB,23.74 s,2560x1440@24
2023-11-30 01:30:20,18961 Kbps,286 KB,22.74 s,2560x1440@24
2023-11-30 01:30:21,18848 Kbps,0 KB,25.93 s,2560x1440@24
2023-11-30 01:30:22,19010 Kbps,322 KB,24.92 s,2560x1440@24
2023-11-30 01:30:23,18882 Kbps,405 KB,23.91 s,2560x1440@24
2023-11-30 01:30:24,18934 Kbps,483 KB,22.90 s,2560x1440@24
2023-11-30 01:30:25,18057 Kbps,0 KB,26.05 s,2560x1440@24
2023-11-30 01:30:26,18195 Kbps,481 KB,24.54 s,2560x1440@24
2023-11-30 01:30:27,18460 Kbps,267 KB,23.54 s,2560x1440@24
2023-11-30 01:30:29,18153 Kbps,0 KB,26.36 s,2560x1440@24
2023-11-30 01:30:30,18153 Kbps,0 KB,25.35 s,2560x1440@24
2023-11-30 01:30:31,18153 Kbps,0 KB,24.34 s,2560x1440@24
2023-11-30 01:30:32,18153 Kbps,0 KB,23.33 s,2560x1440@24
2023-11-30 01:30:33,18153 Kbps,0 KB,21.81 s,2560x1440@24
2023-11-30 01:30:34,18153 Kbps,0 KB,20.80 s,2560x1440@24
2023-11-30 01:30:35,18153 Kbps,0 KB,19.80 s,2560x1440@24
2023-11-30 01:30:36,17918 Kbps,224 KB,18.78 s,2560x1440@24
2023-11-30 01:30:37,17431 Kbps,283 KB,17.78 s,2560x1440@24
2023-11-30 01:30:38,16348 Kbps,1 KB,16.77 s,2560x1440@24
2023-11-30 01:30:39,16231 Kbps,50 KB,16.84 s,2560x1440@24
2023-11-30 01:30:41,14845 Kbps,31 KB,16.25 s,2560x1440@24
2023-11-30 01:30:42,12847 Kbps,47 KB,15.24 s,2560x1440@24
2023-11-30 01:30:43,10673 Kbps,33 KB,14.23 s,2560x1440@24
2023-11-30 01:30:44,8389 Kbps,45 KB,13.47 s,2560x1440@24
2023-11-30 01:30:45,7174 Kbps,19 KB,12.46 s,2560x1440@24
2023-11-30 01:30:46,6444 Kbps,38 KB,0.00 s,1920x1080@25
2023-11-30 01:30:47,1343 Kbps,19 KB,0.00 s,1920x1080@25
2023-11-30 01:30:48,1321 Kbps,0 KB,0.00 s,1920x1080@25
2023-11-30 01:30:49,1274 Kbps,32 KB,0.00 s,1920x1080@25
2023-11-30 01:30:50,1196 Kbps,47 KB,0.28 s,1920x1080@25
2023-11-30 01:30:51,1029 Kbps,38 KB,0.23 s,1920x1080@25
2023-11-30 01:30:52,1018 Kbps,44 KB,0.10 s,1920x1080@25
2023-11-30 01:30:54,1025 Kbps,37 KB,1.24 s,1920x1080@25
2023-11-30 01:30:55,1032 Kbps,39 KB,0.00 s,0x0@24
2023-11-30 01:30:56,1039 Kbps,42 KB,0.00 s,2560x1440@24
2023-11-30 01:30:57,977 Kbps,56 KB,0.00 s,2560x1440@24
2023-11-30 01:30:58,996 Kbps,66 KB,0.00 s,2560x1440@24
2023-11-30 01:30:59,998 Kbps,5 KB,0.00 s,2560x1440@24
2023-11-30 01:31:00,1009 Kbps,5 KB,0.00 s,2560x1440@24
2023-11-30 01:31:01,1006 Kbps,1 KB,0.00 s,2560x1440@24
2023-11-30 01:31:02,1000 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:03,1012 Kbps,30 KB,0.00 s,2560x1440@24
2023-11-30 01:31:04,1036 Kbps,6 KB,0.00 s,2560x1440@24
2023-11-30 01:31:06,1059 Kbps,25 KB,0.00 s,2560x1440@24
2023-11-30 01:31:07,1039 Kbps,62 KB,0.00 s,2560x1440@24
2023-11-30 01:31:08,1059 Kbps,42 KB,0.00 s,2560x1440@24
2023-11-30 01:31:09,1056 Kbps,2 KB,0.00 s,2560x1440@24
2023-11-30 01:31:10,1058 Kbps,85 KB,0.00 s,2560x1440@24
2023-11-30 01:31:11,1062 Kbps,47 KB,0.00 s,2560x1440@24
2023-11-30 01:31:12,1053 Kbps,95 KB,0.00 s,2560x1440@24
2023-11-30 01:31:13,1043 Kbps,61 KB,0.00 s,2560x1440@24
2023-11-30 01:31:14,1022 Kbps,7 KB,0.00 s,2560x1440@24
2023-11-30 01:31:15,1100 Kbps,24 KB,0.00 s,2560x1440@24
2023-11-30 01:31:16,1100 Kbps,59 KB,0.00 s,2560x1440@24
2023-11-30 01:31:18,1100 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:19,1100 Kbps,1 KB,0.00 s,2560x1440@24
2023-11-30 01:31:20,1100 Kbps,41 KB,0.00 s,2560x1440@24
2023-11-30 01:31:21,1100 Kbps,5 KB,0.00 s,2560x1440@24
2023-11-30 01:31:22,1100 Kbps,50 KB,0.00 s,2560x1440@24
2023-11-30 01:31:23,1100 Kbps,74 KB,0.00 s,2560x1440@24
2023-11-30 01:31:24,1100 Kbps,44 KB,0.00 s,2560x1440@24
2023-11-30 01:31:25,1100 Kbps,57 KB,0.00 s,2560x1440@24
2023-11-30 01:31:26,1100 Kbps,1 KB,0.00 s,2560x1440@24
2023-11-30 01:31:27,1113 Kbps,21 KB,0.00 s,2560x1440@24
2023-11-30 01:31:28,1100 Kbps,6 KB,0.00 s,2560x1440@24
2023-11-30 01:31:30,1100 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:31,1100 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:32,1100 Kbps,13 KB,0.00 s,2560x1440@24
2023-11-30 01:31:33,1100 Kbps,2 KB,0.00 s,2560x1440@24
2023-11-30 01:31:34,1100 Kbps,5 KB,0.00 s,2560x1440@24
2023-11-30 01:31:35,1100 Kbps,19 KB,0.00 s,2560x1440@24
2023-11-30 01:31:36,1100 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:37,794 Kbps,5 KB,3.33 s,2560x1440@24
2023-11-30 01:31:38,794 Kbps,11 KB,2.32 s,2560x1440@24
2023-11-30 01:31:39,667 Kbps,0 KB,1.31 s,2560x1440@24
2023-11-30 01:31:40,665 Kbps,2 KB,0.00 s,2560x1440@24
2023-11-30 01:31:41,662 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:43,665 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:44,667 Kbps,11 KB,0.00 s,2560x1440@24
2023-11-30 01:31:45,674 Kbps,24 KB,0.00 s,2560x1440@24
2023-11-30 01:31:46,687 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:47,673 Kbps,11 KB,0.00 s,2560x1440@24
2023-11-30 01:31:48,685 Kbps,18 KB,0.00 s,2560x1440@24
2023-11-30 01:31:49,672 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:50,682 Kbps,54 KB,0.00 s,2560x1440@24
2023-11-30 01:31:51,679 Kbps,42 KB,0.00 s,2560x1440@24
2023-11-30 01:31:52,668 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:53,668 Kbps,1 KB,0.00 s,2560x1440@24
2023-11-30 01:31:55,743 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:56,712 Kbps,6 KB,0.00 s,2560x1440@24
2023-11-30 01:31:57,614 Kbps,1 KB,0.00 s,2560x1440@24
2023-11-30 01:31:58,710 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:31:59,711 Kbps,13 KB,0.00 s,2560x1440@24
2023-11-30 01:32:00,711 Kbps,0 KB,0.00 s,2560x1440@24
2023-11-30 01:32:01,710 Kbps,28 KB,0.00 s,2560x1440@24
