timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 13:50:35,53825 Kbps,0 KB,80.46 s,1280x720@24
2023-11-30 13:50:36,53825 Kbps,0 KB,86.45 s,1280x720@24
2023-11-30 13:50:37,53825 Kbps,0 KB,85.43 s,1280x720@24
2023-11-30 13:50:38,53825 Kbps,0 KB,83.90 s,1280x720@24
2023-11-30 13:50:39,53825 Kbps,0 KB,82.89 s,1280x720@24
2023-11-30 13:50:40,53825 Kbps,0 KB,81.88 s,1280x720@24
2023-11-30 13:50:41,53825 Kbps,0 KB,80.86 s,1280x720@24
2023-11-30 13:50:42,53825 Kbps,0 KB,79.85 s,1280x720@24
2023-11-30 13:50:44,53825 Kbps,0 KB,81.66 s,1280x720@24
2023-11-30 13:50:45,53825 Kbps,0 KB,80.65 s,1280x720@24
2023-11-30 13:50:46,53874 Kbps,122 KB,79.63 s,1280x720@24
2023-11-30 13:50:47,48311 Kbps,791 KB,78.62 s,1280x720@24
2023-11-30 13:50:48,46003 Kbps,0 KB,81.33 s,1280x720@24
2023-11-30 13:50:49,46003 Kbps,0 KB,86.22 s,1280x720@24
2023-11-30 13:50:50,46003 Kbps,0 KB,85.20 s,1280x720@24
2023-11-30 13:50:51,46003 Kbps,0 KB,84.19 s,1280x720@24
2023-11-30 13:50:52,46003 Kbps,0 KB,83.17 s,1280x720@24
2023-11-30 13:50:53,46003 Kbps,0 KB,82.17 s,1280x720@24
2023-11-30 13:50:55,46003 Kbps,0 KB,80.64 s,1280x720@24
2023-11-30 13:50:56,46003 Kbps,0 KB,79.63 s,1280x720@24
2023-11-30 13:50:57,46003 Kbps,0 KB,81.62 s,1280x720@24
2023-11-30 13:50:58,46003 Kbps,0 KB,80.59 s,1280x720@24
2023-11-30 13:50:59,46003 Kbps,0 KB,79.59 s,1280x720@24
2023-11-30 13:51:00,46003 Kbps,0 KB,82.07 s,1280x720@24
2023-11-30 13:51:01,46003 Kbps,0 KB,81.06 s,1280x720@24
2023-11-30 13:51:02,46003 Kbps,0 KB,80.04 s,1280x720@24
2023-11-30 13:51:04,46003 Kbps,0 KB,82.11 s,1280x720@24
2023-11-30 13:51:05,46003 Kbps,0 KB,81.10 s,1280x720@24
2023-11-30 13:51:06,46014 Kbps,446 KB,79.58 s,1280x720@24
2023-11-30 13:51:07,45908 Kbps,0 KB,85.57 s,1280x720@24
2023-11-30 13:51:08,45908 Kbps,0 KB,84.56 s,1280x720@24
2023-11-30 13:51:09,45908 Kbps,0 KB,83.55 s,1280x720@24
2023-11-30 13:51:10,45908 Kbps,0 KB,82.53 s,1280x720@24
2023-11-30 13:51:11,45908 Kbps,0 KB,81.00 s,1280x720@24
2023-11-30 13:51:12,45908 Kbps,0 KB,80.00 s,1280x720@24
2023-11-30 13:51:14,45908 Kbps,0 KB,83.74 s,1280x720@24
2023-11-30 13:51:15,45908 Kbps,0 KB,82.73 s,1280x720@24
2023-11-30 13:51:16,45908 Kbps,0 KB,81.72 s,1280x720@24
2023-11-30 13:51:17,45908 Kbps,0 KB,80.21 s,1280x720@24
2023-11-30 13:51:18,40104 Kbps,764 KB,79.20 s,1280x720@24
2023-11-30 13:51:19,38709 Kbps,0 KB,85.19 s,1280x720@24
2023-11-30 13:51:20,38709 Kbps,0 KB,84.18 s,1280x720@24
2023-11-30 13:51:21,38709 Kbps,0 KB,83.16 s,1280x720@24
2023-11-30 13:51:22,38709 Kbps,0 KB,81.89 s,1280x720@24
2023-11-30 13:51:24,38709 Kbps,0 KB,80.88 s,1280x720@24
2023-11-30 13:51:25,38709 Kbps,0 KB,79.86 s,1280x720@24
2023-11-30 13:51:26,38709 Kbps,0 KB,83.85 s,1280x720@24
2023-11-30 13:51:27,38709 Kbps,0 KB,82.85 s,1280x720@24
2023-11-30 13:51:28,38709 Kbps,0 KB,81.31 s,1280x720@24
2023-11-30 13:51:29,38709 Kbps,0 KB,80.30 s,1280x720@24
2023-11-30 13:51:30,30324 Kbps,689 KB,79.30 s,1280x720@24
2023-11-30 13:51:31,29548 Kbps,0 KB,85.28 s,1280x720@24
2023-11-30 13:51:32,22543 Kbps,289 KB,84.25 s,1280x720@24
2023-11-30 13:51:34,22543 Kbps,0 KB,82.73 s,1280x720@24
2023-11-30 13:51:35,22543 Kbps,0 KB,81.72 s,1280x720@24
2023-11-30 13:51:36,22543 Kbps,0 KB,80.71 s,1280x720@24
2023-11-30 13:51:37,22543 Kbps,0 KB,86.62 s,1280x720@24
2023-11-30 13:51:38,22543 Kbps,0 KB,85.09 s,1280x720@24
2023-11-30 13:51:39,22543 Kbps,0 KB,84.08 s,1280x720@24
2023-11-30 13:51:40,22543 Kbps,0 KB,83.07 s,1280x720@24
2023-11-30 13:51:41,22543 Kbps,0 KB,82.04 s,1280x720@24
2023-11-30 13:51:42,22543 Kbps,0 KB,81.04 s,1280x720@24
2023-11-30 13:51:44,22543 Kbps,0 KB,80.02 s,1280x720@24
2023-11-30 13:51:45,22543 Kbps,0 KB,85.49 s,1280x720@24
2023-11-30 13:51:46,22543 Kbps,0 KB,84.46 s,1280x720@24
2023-11-30 13:51:47,22543 Kbps,0 KB,83.45 s,1280x720@24
2023-11-30 13:51:48,22543 Kbps,0 KB,82.44 s,1280x720@24
2023-11-30 13:51:49,22543 Kbps,0 KB,81.43 s,1280x720@24
2023-11-30 13:51:50,22543 Kbps,0 KB,82.90 s,1280x720@24
2023-11-30 13:51:51,22543 Kbps,0 KB,81.89 s,1280x720@24
2023-11-30 13:51:52,22543 Kbps,0 KB,80.87 s,1280x720@24
2023-11-30 13:51:54,22543 Kbps,0 KB,79.85 s,1280x720@24
2023-11-30 13:51:55,22490 Kbps,134 KB,78.84 s,1280x720@24
2023-11-30 13:51:56,22490 Kbps,0 KB,83.33 s,1280x720@24
2023-11-30 13:51:57,22490 Kbps,0 KB,82.32 s,1280x720@24
2023-11-30 13:51:58,22490 Kbps,0 KB,81.29 s,1280x720@24
2023-11-30 13:51:59,22490 Kbps,0 KB,80.27 s,1280x720@24
2023-11-30 13:52:00,22490 Kbps,0 KB,84.38 s,1280x720@24
2023-11-30 13:52:01,22490 Kbps,0 KB,82.84 s,1280x720@24
2023-11-30 13:52:02,22490 Kbps,0 KB,81.83 s,1280x720@24
2023-11-30 13:52:04,22490 Kbps,0 KB,80.82 s,1280x720@24
2023-11-30 13:52:05,22490 Kbps,0 KB,79.79 s,1280x720@24
2023-11-30 13:52:06,22490 Kbps,0 KB,85.57 s,1280x720@24
2023-11-30 13:52:07,22490 Kbps,0 KB,84.04 s,1280x720@24
2023-11-30 13:52:08,22490 Kbps,0 KB,83.03 s,1280x720@24
2023-11-30 13:52:09,22490 Kbps,0 KB,82.02 s,1280x720@24
2023-11-30 13:52:10,22490 Kbps,0 KB,81.01 s,1280x720@24
2023-11-30 13:52:11,22490 Kbps,0 KB,80.00 s,1280x720@24
2023-11-30 13:52:12,20847 Kbps,65 KB,78.48 s,1280x720@24
2023-11-30 13:52:14,20234 Kbps,10 KB,77.47 s,1280x720@24
2023-11-30 13:52:15,19822 Kbps,30 KB,76.46 s,1280x720@24
2023-11-30 13:52:16,18631 Kbps,22 KB,78.65 s,1280x720@24
2023-11-30 13:52:17,16522 Kbps,23 KB,79.02 s,1280x720@24
2023-11-30 13:52:18,14611 Kbps,44 KB,79.50 s,1280x720@24
2023-11-30 13:52:19,11291 Kbps,0 KB,80.49 s,1280x720@24
2023-11-30 13:52:20,11291 Kbps,0 KB,79.48 s,1280x720@24
2023-11-30 13:52:21,11291 Kbps,0 KB,80.09 s,1280x720@24
2023-11-30 13:52:22,11291 Kbps,0 KB,79.34 s,1280x720@24
2023-11-30 13:52:23,4628 Kbps,62 KB,77.80 s,1280x720@24
2023-11-30 13:52:25,1498 Kbps,66 KB,76.79 s,1280x720@24
2023-11-30 13:52:26,1416 Kbps,57 KB,75.78 s,1280x720@24
2023-11-30 13:52:27,1392 Kbps,20 KB,77.44 s,1280x720@24
2023-11-30 13:52:28,1386 Kbps,39 KB,76.42 s,1280x720@24
2023-11-30 13:52:29,1383 Kbps,23 KB,74.90 s,1280x720@24
2023-11-30 13:52:30,1383 Kbps,61 KB,73.89 s,1280x720@24
2023-11-30 13:52:31,1383 Kbps,19 KB,72.88 s,1280x720@24
2023-11-30 13:52:32,1383 Kbps,0 KB,71.86 s,1280x720@24
2023-11-30 13:52:33,1317 Kbps,7 KB,70.86 s,1280x720@24
2023-11-30 13:52:35,1323 Kbps,7 KB,69.34 s,1280x720@24
2023-11-30 13:52:36,1342 Kbps,40 KB,68.33 s,1280x720@24
2023-11-30 13:52:37,1296 Kbps,43 KB,77.49 s,1280x720@24
2023-11-30 13:52:38,1275 Kbps,42 KB,76.48 s,1280x720@24
2023-11-30 13:52:39,1331 Kbps,65 KB,75.47 s,1280x720@24
2023-11-30 13:52:40,1358 Kbps,65 KB,73.93 s,1280x720@24
2023-11-30 13:52:41,1399 Kbps,26 KB,72.93 s,1280x720@24
2023-11-30 13:52:42,1357 Kbps,29 KB,71.90 s,1280x720@24
2023-11-30 13:52:43,1382 Kbps,51 KB,70.89 s,1280x720@24
2023-11-30 13:52:45,1362 Kbps,20 KB,69.87 s,1280x720@24
2023-11-30 13:52:46,1395 Kbps,37 KB,68.35 s,1280x720@24
2023-11-30 13:52:47,1402 Kbps,42 KB,67.34 s,1280x720@24
2023-11-30 13:52:48,1372 Kbps,22 KB,66.32 s,1280x720@24
2023-11-30 13:52:49,1332 Kbps,0 KB,86.31 s,1280x720@24
2023-11-30 13:52:50,1332 Kbps,0 KB,85.30 s,1280x720@24
2023-11-30 13:52:51,1332 Kbps,0 KB,83.79 s,1280x720@24
2023-11-30 13:52:52,1332 Kbps,0 KB,82.77 s,1280x720@24
2023-11-30 13:52:53,1332 Kbps,0 KB,81.75 s,1280x720@24
2023-11-30 13:52:55,1332 Kbps,0 KB,80.74 s,1280x720@24
2023-11-30 13:52:56,1332 Kbps,0 KB,86.72 s,1280x720@24
2023-11-30 13:52:57,1332 Kbps,0 KB,85.70 s,1280x720@24
2023-11-30 13:52:58,1332 Kbps,0 KB,84.19 s,1280x720@24
2023-11-30 13:52:59,1332 Kbps,0 KB,83.17 s,1280x720@24
2023-11-30 13:53:00,1332 Kbps,0 KB,82.16 s,1280x720@24
2023-11-30 13:53:01,1332 Kbps,0 KB,81.15 s,1280x720@24
2023-11-30 13:53:02,1332 Kbps,0 KB,80.14 s,1280x720@24
2023-11-30 13:53:03,1282 Kbps,56 KB,78.60 s,1280x720@24
2023-11-30 13:53:05,1300 Kbps,42 KB,77.59 s,1280x720@24
2023-11-30 13:53:06,1256 Kbps,33 KB,76.57 s,1280x720@24
2023-11-30 13:53:07,1256 Kbps,30 KB,75.55 s,1280x720@24
2023-11-30 13:53:08,1256 Kbps,43 KB,74.54 s,1280x720@24
2023-11-30 13:53:09,1256 Kbps,38 KB,73.01 s,1280x720@24
2023-11-30 13:53:10,1272 Kbps,39 KB,72.00 s,1280x720@24
2023-11-30 13:53:11,1279 Kbps,39 KB,70.99 s,1280x720@24
2023-11-30 13:53:12,1268 Kbps,47 KB,69.98 s,1280x720@24
2023-11-30 13:53:13,1276 Kbps,11 KB,70.81 s,1280x720@24
2023-11-30 13:53:15,1296 Kbps,36 KB,69.28 s,1280x720@24
2023-11-30 13:53:16,1329 Kbps,43 KB,68.26 s,1280x720@24
2023-11-30 13:53:17,1313 Kbps,19 KB,85.75 s,1280x720@24
2023-11-30 13:53:18,1286 Kbps,41 KB,84.73 s,1280x720@24
2023-11-30 13:53:19,1287 Kbps,20 KB,83.69 s,1280x720@24
2023-11-30 13:53:20,1273 Kbps,29 KB,82.18 s,1280x720@24
2023-11-30 13:53:21,1253 Kbps,36 KB,81.17 s,1280x720@24
2023-11-30 13:53:22,1247 Kbps,0 KB,80.16 s,1280x720@24
2023-11-30 13:53:23,1247 Kbps,0 KB,84.16 s,1280x720@24
2023-11-30 13:53:25,1247 Kbps,0 KB,83.14 s,1280x720@24
2023-11-30 13:53:26,1247 Kbps,0 KB,81.63 s,1280x720@24
2023-11-30 13:53:27,1247 Kbps,0 KB,80.61 s,1280x720@24
2023-11-30 13:53:28,1247 Kbps,0 KB,79.60 s,1280x720@24
2023-11-30 13:53:29,1247 Kbps,0 KB,82.50 s,1280x720@24
2023-11-30 13:53:30,1247 Kbps,0 KB,81.49 s,1280x720@24
2023-11-30 13:53:31,1247 Kbps,0 KB,86.97 s,1280x720@24
2023-11-30 13:53:32,1247 Kbps,0 KB,85.96 s,1280x720@24
2023-11-30 13:53:33,1247 Kbps,0 KB,84.95 s,1280x720@24
2023-11-30 13:53:35,1247 Kbps,0 KB,83.92 s,1280x720@24
2023-11-30 13:53:36,1247 Kbps,0 KB,82.90 s,1280x720@24
2023-11-30 13:53:37,1247 Kbps,0 KB,81.38 s,1280x720@24
2023-11-30 13:53:38,1247 Kbps,0 KB,80.36 s,1280x720@24
2023-11-30 13:53:39,1247 Kbps,31 KB,79.35 s,1280x720@24
2023-11-30 13:53:40,1230 Kbps,47 KB,78.34 s,1280x720@24
2023-11-30 13:53:41,1254 Kbps,38 KB,77.33 s,1280x720@24
2023-11-30 13:53:42,1225 Kbps,12 KB,75.81 s,1280x720@24
2023-11-30 13:53:43,1140 Kbps,11 KB,74.80 s,1280x720@24
2023-11-30 13:53:45,1105 Kbps,7 KB,73.80 s,1280x720@24
2023-11-30 13:53:46,1105 Kbps,6 KB,72.78 s,1280x720@24
2023-11-30 13:53:47,1105 Kbps,4 KB,75.58 s,1280x720@24
2023-11-30 13:53:48,1105 Kbps,6 KB,74.35 s,1280x720@24
2023-11-30 13:53:49,1105 Kbps,5 KB,73.55 s,1280x720@24
2023-11-30 13:53:50,1105 Kbps,7 KB,72.91 s,1280x720@24
2023-11-30 13:53:51,1105 Kbps,7 KB,72.07 s,1280x720@24
2023-11-30 13:53:52,1105 Kbps,8 KB,71.43 s,1280x720@24
2023-11-30 13:53:53,1105 Kbps,7 KB,70.80 s,1280x720@24
2023-11-30 13:53:55,428 Kbps,8 KB,69.28 s,1280x720@24
2023-11-30 13:53:56,415 Kbps,8 KB,68.26 s,1280x720@24
2023-11-30 13:53:57,415 Kbps,0 KB,67.25 s,1280x720@24
2023-11-30 13:53:58,415 Kbps,18 KB,66.28 s,1280x720@24
2023-11-30 13:53:59,415 Kbps,7 KB,66.06 s,1280x720@24
2023-11-30 13:54:00,415 Kbps,23 KB,64.55 s,1280x720@24
2023-11-30 13:54:01,415 Kbps,8 KB,63.54 s,1280x720@24
2023-11-30 13:54:02,415 Kbps,24 KB,62.53 s,1280x720@24
2023-11-30 13:54:03,415 Kbps,13 KB,61.51 s,1280x720@24
2023-11-30 13:54:04,415 Kbps,13 KB,60.51 s,1280x720@24
2023-11-30 13:54:06,415 Kbps,13 KB,58.97 s,1280x720@24
2023-11-30 13:54:07,487 Kbps,11 KB,57.96 s,1280x720@24
2023-11-30 13:54:08,491 Kbps,11 KB,56.96 s,1280x720@24
2023-11-30 13:54:09,510 Kbps,0 KB,55.94 s,1280x720@24
2023-11-30 13:54:10,510 Kbps,0 KB,54.92 s,1280x720@24
2023-11-30 13:54:11,514 Kbps,47 KB,53.41 s,1280x720@24
2023-11-30 13:54:12,522 Kbps,42 KB,52.40 s,1280x720@24
2023-11-30 13:54:13,514 Kbps,7 KB,51.38 s,1280x720@24
2023-11-30 13:54:14,513 Kbps,32 KB,50.37 s,1280x720@24
2023-11-30 13:54:16,516 Kbps,16 KB,49.36 s,1280x720@24
2023-11-30 13:54:17,514 Kbps,0 KB,54.80 s,1280x720@24
2023-11-30 13:54:18,520 Kbps,1 KB,54.96 s,1280x720@24
2023-11-30 13:54:19,520 Kbps,0 KB,53.94 s,1280x720@24
2023-11-30 13:54:20,521 Kbps,14 KB,52.92 s,1280x720@24
2023-11-30 13:54:21,521 Kbps,0 KB,51.91 s,1280x720@24
2023-11-30 13:54:22,523 Kbps,0 KB,50.39 s,1280x720@24
2023-11-30 13:54:23,525 Kbps,60 KB,49.38 s,1280x720@24
2023-11-30 13:54:24,530 Kbps,26 KB,48.36 s,1280x720@24
2023-11-30 13:54:26,530 Kbps,10 KB,47.36 s,1280x720@24
2023-11-30 13:54:27,534 Kbps,14 KB,46.35 s,1280x720@24
2023-11-30 13:54:28,529 Kbps,13 KB,44.83 s,1280x720@24
2023-11-30 13:54:29,530 Kbps,0 KB,43.81 s,1280x720@24
2023-11-30 13:54:30,530 Kbps,0 KB,42.79 s,1280x720@24
2023-11-30 13:54:31,531 Kbps,53 KB,41.78 s,1280x720@24
2023-11-30 13:54:32,523 Kbps,17 KB,49.44 s,1280x720@24
2023-11-30 13:54:33,526 Kbps,11 KB,47.92 s,1280x720@24
2023-11-30 13:54:34,526 Kbps,42 KB,46.90 s,1280x720@24
2023-11-30 13:54:36,531 Kbps,19 KB,45.89 s,1280x720@24
2023-11-30 13:54:37,533 Kbps,17 KB,44.88 s,1280x720@24
2023-11-30 13:54:38,525 Kbps,8 KB,43.88 s,1280x720@24
2023-11-30 13:54:39,528 Kbps,13 KB,42.35 s,1280x720@24
2023-11-30 13:54:40,537 Kbps,19 KB,41.33 s,1280x720@24
2023-11-30 13:54:41,537 Kbps,0 KB,40.32 s,1280x720@24
2023-11-30 13:54:42,540 Kbps,16 KB,39.30 s,1280x720@24
