timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 14:20:50,44661 Kbps,0 KB,84.01 s,640x360@24
2023-11-30 14:20:51,44661 Kbps,0 KB,83.00 s,640x360@24
2023-11-30 14:20:52,44661 Kbps,0 KB,81.99 s,640x360@24
2023-11-30 14:20:53,44661 Kbps,0 KB,80.97 s,640x360@24
2023-11-30 14:20:55,44661 Kbps,0 KB,82.47 s,640x360@24
2023-11-30 14:20:56,44661 Kbps,0 KB,81.46 s,640x360@24
2023-11-30 14:20:57,44661 Kbps,0 KB,80.44 s,640x360@24
2023-11-30 14:20:58,45878 Kbps,660 KB,85.78 s,640x360@24
2023-11-30 14:20:59,44661 Kbps,0 KB,84.81 s,640x360@24
2023-11-30 14:21:00,44661 Kbps,0 KB,83.79 s,640x360@24
2023-11-30 14:21:01,44661 Kbps,0 KB,82.79 s,640x360@24
2023-11-30 14:21:02,44661 Kbps,0 KB,81.27 s,640x360@24
2023-11-30 14:21:03,44661 Kbps,0 KB,80.26 s,640x360@24
2023-11-30 14:21:04,44661 Kbps,0 KB,82.25 s,640x360@24
2023-11-30 14:21:05,44661 Kbps,0 KB,81.24 s,640x360@24
2023-11-30 14:21:07,44661 Kbps,0 KB,80.24 s,640x360@24
2023-11-30 14:21:08,44661 Kbps,0 KB,86.23 s,640x360@24
2023-11-30 14:21:09,44661 Kbps,0 KB,84.71 s,640x360@24
2023-11-30 14:21:10,44661 Kbps,0 KB,83.69 s,640x360@24
2023-11-30 14:21:11,44661 Kbps,0 KB,82.69 s,640x360@24
2023-11-30 14:21:12,44661 Kbps,0 KB,81.67 s,640x360@24
2023-11-30 14:21:13,44661 Kbps,0 KB,80.67 s,640x360@24
2023-11-30 14:21:14,44661 Kbps,0 KB,84.95 s,640x360@24
2023-11-30 14:21:15,44661 Kbps,0 KB,83.43 s,640x360@24
2023-11-30 14:21:16,44661 Kbps,0 KB,82.43 s,640x360@24
2023-11-30 14:21:17,44661 Kbps,0 KB,81.41 s,640x360@24
2023-11-30 14:21:18,44661 Kbps,0 KB,80.41 s,640x360@24
2023-11-30 14:21:20,50180 Kbps,660 KB,85.90 s,640x360@24
2023-11-30 14:21:21,50180 Kbps,0 KB,84.89 s,640x360@24
2023-11-30 14:21:22,50180 Kbps,0 KB,83.88 s,640x360@24
2023-11-30 14:21:23,50180 Kbps,0 KB,82.36 s,640x360@24
2023-11-30 14:21:24,50180 Kbps,0 KB,81.35 s,640x360@24
2023-11-30 14:21:25,50180 Kbps,0 KB,80.34 s,640x360@24
2023-11-30 14:21:26,50180 Kbps,0 KB,86.33 s,640x360@24
2023-11-30 14:21:27,50180 Kbps,0 KB,85.32 s,640x360@24
2023-11-30 14:21:28,50180 Kbps,0 KB,84.31 s,640x360@24
2023-11-30 14:21:29,50180 Kbps,0 KB,82.79 s,640x360@24
2023-11-30 14:21:30,50180 Kbps,0 KB,81.78 s,640x360@24
2023-11-30 14:21:32,50180 Kbps,0 KB,80.76 s,640x360@24
2023-11-30 14:21:33,50180 Kbps,0 KB,79.76 s,640x360@24
2023-11-30 14:21:34,50180 Kbps,0 KB,83.53 s,640x360@24
2023-11-30 14:21:35,50180 Kbps,0 KB,82.53 s,640x360@24
2023-11-30 14:21:36,50180 Kbps,0 KB,81.52 s,640x360@24
2023-11-30 14:21:37,50180 Kbps,0 KB,80.00 s,640x360@24
2023-11-30 14:21:38,50180 Kbps,0 KB,84.99 s,640x360@24
2023-11-30 14:21:39,50180 Kbps,0 KB,83.98 s,640x360@24
2023-11-30 14:21:40,50180 Kbps,0 KB,82.97 s,640x360@24
2023-11-30 14:21:41,50180 Kbps,0 KB,81.96 s,640x360@24
2023-11-30 14:21:42,50180 Kbps,0 KB,80.95 s,640x360@24
2023-11-30 14:21:43,50180 Kbps,0 KB,85.68 s,640x360@24
2023-11-30 14:21:45,50180 Kbps,0 KB,84.68 s,640x360@24
2023-11-30 14:21:46,50180 Kbps,0 KB,83.63 s,640x360@24
2023-11-30 14:21:47,50180 Kbps,0 KB,82.63 s,640x360@24
2023-11-30 14:21:48,50180 Kbps,0 KB,81.63 s,640x360@24
2023-11-30 14:21:49,50180 Kbps,0 KB,80.62 s,640x360@24
2023-11-30 14:21:50,50180 Kbps,0 KB,82.19 s,640x360@24
2023-11-30 14:21:51,50180 Kbps,0 KB,81.18 s,640x360@24
2023-11-30 14:21:52,50180 Kbps,0 KB,80.16 s,640x360@24
2023-11-30 14:21:53,50180 Kbps,0 KB,85.86 s,640x360@24
2023-11-30 14:21:54,50180 Kbps,0 KB,84.85 s,640x360@24
2023-11-30 14:21:55,50180 Kbps,0 KB,83.84 s,640x360@24
2023-11-30 14:21:57,50180 Kbps,0 KB,82.32 s,640x360@24
2023-11-30 14:21:58,50180 Kbps,0 KB,81.32 s,640x360@24
2023-11-30 14:21:59,50180 Kbps,0 KB,80.30 s,640x360@24
2023-11-30 14:22:00,50180 Kbps,0 KB,83.17 s,640x360@24
2023-11-30 14:22:01,50180 Kbps,0 KB,82.16 s,640x360@24
2023-11-30 14:22:02,50180 Kbps,0 KB,81.14 s,640x360@24
2023-11-30 14:22:03,50180 Kbps,0 KB,80.14 s,640x360@24
2023-11-30 14:22:04,50180 Kbps,0 KB,85.62 s,640x360@24
2023-11-30 14:22:05,50180 Kbps,0 KB,84.62 s,640x360@24
2023-11-30 14:22:06,50180 Kbps,0 KB,83.61 s,640x360@24
2023-11-30 14:22:07,50180 Kbps,0 KB,82.60 s,640x360@24
2023-11-30 14:22:09,50180 Kbps,0 KB,81.59 s,640x360@24
2023-11-30 14:22:10,50180 Kbps,0 KB,80.57 s,640x360@24
2023-11-30 14:22:11,50180 Kbps,0 KB,85.77 s,640x360@24
2023-11-30 14:22:12,50180 Kbps,0 KB,84.76 s,640x360@24
2023-11-30 14:22:13,50180 Kbps,0 KB,83.75 s,640x360@24
2023-11-30 14:22:14,50180 Kbps,0 KB,82.74 s,640x360@24
2023-11-30 14:22:15,50180 Kbps,0 KB,81.73 s,640x360@24
2023-11-30 14:22:16,50180 Kbps,0 KB,80.72 s,640x360@24
2023-11-30 14:22:17,50180 Kbps,431 KB,79.20 s,640x360@24
2023-11-30 14:22:18,39498 Kbps,0 KB,82.01 s,640x360@24
2023-11-30 14:22:19,39498 Kbps,0 KB,81.01 s,640x360@24
2023-11-30 14:22:21,39498 Kbps,0 KB,86.16 s,640x360@24
2023-11-30 14:22:22,39498 Kbps,0 KB,85.15 s,640x360@24
2023-11-30 14:22:23,39498 Kbps,0 KB,84.13 s,640x360@24
2023-11-30 14:22:24,39498 Kbps,0 KB,82.87 s,640x360@24
2023-11-30 14:22:25,41661 Kbps,657 KB,81.85 s,640x360@24
2023-11-30 14:22:26,41661 Kbps,0 KB,80.85 s,640x360@24
2023-11-30 14:22:27,41661 Kbps,0 KB,85.84 s,640x360@24
2023-11-30 14:22:28,41661 Kbps,0 KB,84.83 s,640x360@24
2023-11-30 14:22:29,41661 Kbps,0 KB,83.81 s,640x360@24
2023-11-30 14:22:30,41661 Kbps,0 KB,82.30 s,640x360@24
2023-11-30 14:22:31,41661 Kbps,0 KB,81.29 s,640x360@24
2023-11-30 14:22:33,41661 Kbps,0 KB,80.27 s,640x360@24
2023-11-30 14:22:34,41661 Kbps,0 KB,82.59 s,640x360@24
2023-11-30 14:22:35,41661 Kbps,0 KB,81.58 s,640x360@24
2023-11-30 14:22:36,41661 Kbps,0 KB,80.57 s,640x360@24
2023-11-30 14:22:37,41661 Kbps,0 KB,85.06 s,640x360@24
2023-11-30 14:22:38,41661 Kbps,0 KB,83.51 s,640x360@24
2023-11-30 14:22:39,41661 Kbps,0 KB,82.51 s,640x360@24
2023-11-30 14:22:40,41661 Kbps,0 KB,81.49 s,640x360@24
2023-11-30 14:22:41,41661 Kbps,0 KB,80.48 s,640x360@24
2023-11-30 14:22:42,41661 Kbps,0 KB,86.47 s,640x360@24
2023-11-30 14:22:43,41661 Kbps,0 KB,85.46 s,640x360@24
2023-11-30 14:22:44,41661 Kbps,0 KB,84.46 s,640x360@24
2023-11-30 14:22:45,41661 Kbps,0 KB,82.91 s,640x360@24
2023-11-30 14:22:47,41661 Kbps,0 KB,81.91 s,640x360@24
2023-11-30 14:22:48,41661 Kbps,0 KB,80.90 s,640x360@24
2023-11-30 14:22:49,41661 Kbps,0 KB,79.89 s,640x360@24
2023-11-30 14:22:50,41661 Kbps,0 KB,83.05 s,640x360@24
2023-11-30 14:22:51,41661 Kbps,0 KB,82.03 s,640x360@24
2023-11-30 14:22:52,41661 Kbps,0 KB,80.51 s,640x360@24
2023-11-30 14:22:53,41661 Kbps,0 KB,79.50 s,640x360@24
2023-11-30 14:22:54,41661 Kbps,0 KB,82.25 s,640x360@24
2023-11-30 14:22:55,41661 Kbps,0 KB,81.23 s,640x360@24
2023-11-30 14:22:56,41661 Kbps,0 KB,80.23 s,640x360@24
2023-11-30 14:22:57,41661 Kbps,0 KB,86.22 s,640x360@24
2023-11-30 14:22:59,41661 Kbps,0 KB,84.71 s,640x360@24
2023-11-30 14:23:00,41661 Kbps,0 KB,83.70 s,640x360@24
2023-11-30 14:23:01,41661 Kbps,0 KB,82.70 s,640x360@24
2023-11-30 14:23:02,41661 Kbps,0 KB,81.69 s,640x360@24
2023-11-30 14:23:03,41661 Kbps,0 KB,80.68 s,640x360@24
2023-11-30 14:23:04,41661 Kbps,0 KB,79.67 s,640x360@24
2023-11-30 14:23:05,41661 Kbps,0 KB,84.03 s,640x360@24
2023-11-30 14:23:06,41661 Kbps,0 KB,83.03 s,640x360@24
2023-11-30 14:23:07,41661 Kbps,0 KB,82.02 s,640x360@24
2023-11-30 14:23:08,41661 Kbps,0 KB,81.01 s,640x360@24
2023-11-30 14:23:09,41661 Kbps,0 KB,86.71 s,640x360@24
2023-11-30 14:23:11,41661 Kbps,0 KB,85.71 s,640x360@24
2023-11-30 14:23:12,41661 Kbps,0 KB,84.19 s,640x360@24
2023-11-30 14:23:13,41661 Kbps,0 KB,83.19 s,640x360@24
2023-11-30 14:23:14,41661 Kbps,0 KB,82.17 s,640x360@24
2023-11-30 14:23:15,41661 Kbps,0 KB,81.16 s,640x360@24
2023-11-30 14:23:16,41661 Kbps,0 KB,80.16 s,640x360@24
2023-11-30 14:23:17,41661 Kbps,0 KB,86.10 s,640x360@24
2023-11-30 14:23:18,41661 Kbps,0 KB,84.59 s,640x360@24
2023-11-30 14:23:19,41661 Kbps,0 KB,83.59 s,640x360@24
2023-11-30 14:23:20,41661 Kbps,0 KB,82.57 s,640x360@24
2023-11-30 14:23:21,41661 Kbps,0 KB,81.57 s,640x360@24
2023-11-30 14:23:23,41661 Kbps,0 KB,80.55 s,640x360@24
2023-11-30 14:23:24,41661 Kbps,0 KB,83.25 s,640x360@24
2023-11-30 14:23:25,41661 Kbps,0 KB,81.74 s,640x360@24
2023-11-30 14:23:26,41661 Kbps,0 KB,80.73 s,640x360@24
2023-11-30 14:23:27,41661 Kbps,0 KB,79.73 s,640x360@24
2023-11-30 14:23:28,19488 Kbps,368 KB,78.72 s,640x360@24
2023-11-30 14:23:29,19488 Kbps,360 KB,77.70 s,640x360@24
2023-11-30 14:23:30,27186 Kbps,281 KB,82.70 s,640x360@24
2023-11-30 14:23:31,27186 Kbps,0 KB,81.70 s,640x360@24
2023-11-30 14:23:32,27186 Kbps,0 KB,80.18 s,640x360@24
2023-11-30 14:23:33,27186 Kbps,0 KB,83.17 s,640x360@24
2023-11-30 14:23:34,27186 Kbps,0 KB,82.15 s,640x360@24
2023-11-30 14:23:36,27186 Kbps,0 KB,81.14 s,640x360@24
2023-11-30 14:23:37,27186 Kbps,0 KB,80.12 s,640x360@24
2023-11-30 14:23:38,27186 Kbps,0 KB,83.65 s,640x360@24
2023-11-30 14:23:39,27186 Kbps,0 KB,82.14 s,640x360@24
2023-11-30 14:23:40,27186 Kbps,0 KB,81.14 s,640x360@24
2023-11-30 14:23:41,27186 Kbps,0 KB,80.12 s,640x360@24
2023-11-30 14:23:42,27186 Kbps,0 KB,86.11 s,640x360@24
2023-11-30 14:23:43,27186 Kbps,0 KB,85.10 s,640x360@24
2023-11-30 14:23:44,27186 Kbps,0 KB,84.10 s,640x360@24
2023-11-30 14:23:45,27186 Kbps,0 KB,83.09 s,640x360@24
2023-11-30 14:23:46,27186 Kbps,0 KB,81.57 s,640x360@24
2023-11-30 14:23:48,27186 Kbps,0 KB,80.56 s,640x360@24
2023-11-30 14:23:49,27186 Kbps,0 KB,86.01 s,640x360@24
2023-11-30 14:23:50,27186 Kbps,0 KB,85.00 s,640x360@24
2023-11-30 14:23:51,27186 Kbps,0 KB,84.00 s,640x360@24
2023-11-30 14:23:52,27186 Kbps,0 KB,83.00 s,640x360@24
2023-11-30 14:23:53,27186 Kbps,0 KB,81.47 s,640x360@24
2023-11-30 14:23:54,27186 Kbps,0 KB,80.70 s,640x360@24
2023-11-30 14:23:55,27186 Kbps,0 KB,83.68 s,640x360@24
2023-11-30 14:23:56,27186 Kbps,0 KB,82.68 s,640x360@24
2023-11-30 14:23:57,27186 Kbps,0 KB,81.66 s,640x360@24
2023-11-30 14:23:58,27186 Kbps,0 KB,80.65 s,640x360@24
2023-11-30 14:23:59,27186 Kbps,0 KB,85.15 s,640x360@24
2023-11-30 14:24:01,27186 Kbps,0 KB,84.14 s,640x360@24
2023-11-30 14:24:02,27186 Kbps,0 KB,83.13 s,640x360@24
2023-11-30 14:24:03,27186 Kbps,0 KB,82.12 s,640x360@24
2023-11-30 14:24:04,27186 Kbps,0 KB,81.11 s,640x360@24
2023-11-30 14:24:05,27186 Kbps,0 KB,87.10 s,640x360@24
2023-11-30 14:24:06,27186 Kbps,0 KB,85.58 s,640x360@24
2023-11-30 14:24:07,27186 Kbps,0 KB,84.58 s,640x360@24
2023-11-30 14:24:08,27186 Kbps,0 KB,83.57 s,640x360@24
2023-11-30 14:24:09,27186 Kbps,0 KB,82.56 s,640x360@24
2023-11-30 14:24:10,27186 Kbps,0 KB,81.55 s,640x360@24
2023-11-30 14:24:11,27186 Kbps,0 KB,80.53 s,640x360@24
2023-11-30 14:24:13,27186 Kbps,0 KB,84.61 s,640x360@24
2023-11-30 14:24:14,27186 Kbps,0 KB,83.59 s,640x360@24
2023-11-30 14:24:15,27186 Kbps,0 KB,82.59 s,640x360@24
2023-11-30 14:24:16,27186 Kbps,0 KB,81.58 s,640x360@24
2023-11-30 14:24:17,27186 Kbps,0 KB,80.56 s,640x360@24
2023-11-30 14:24:18,24265 Kbps,554 KB,79.56 s,640x360@24
2023-11-30 14:24:19,21766 Kbps,328 KB,84.73 s,640x360@24
2023-11-30 14:24:20,21766 Kbps,0 KB,84.04 s,640x360@24
2023-11-30 14:24:21,21766 Kbps,0 KB,83.03 s,640x360@24
2023-11-30 14:24:22,21766 Kbps,0 KB,82.03 s,640x360@24
2023-11-30 14:24:23,21766 Kbps,0 KB,81.02 s,640x360@24
2023-11-30 14:24:25,44491 Kbps,74 KB,84.51 s,640x360@24
2023-11-30 14:24:26,44491 Kbps,0 KB,83.49 s,640x360@24
2023-11-30 14:24:27,44491 Kbps,0 KB,81.98 s,640x360@24
2023-11-30 14:24:28,44491 Kbps,0 KB,80.98 s,640x360@24
2023-11-30 14:24:29,44491 Kbps,0 KB,79.96 s,640x360@24
2023-11-30 14:24:30,44491 Kbps,0 KB,82.67 s,640x360@24
2023-11-30 14:24:31,44491 Kbps,0 KB,81.66 s,640x360@24
2023-11-30 14:24:32,44491 Kbps,0 KB,80.65 s,640x360@24
2023-11-30 14:24:33,44491 Kbps,0 KB,79.63 s,640x360@24
2023-11-30 14:24:34,44491 Kbps,0 KB,82.57 s,640x360@24
2023-11-30 14:24:35,44491 Kbps,0 KB,81.55 s,640x360@24
2023-11-30 14:24:36,44491 Kbps,0 KB,80.55 s,640x360@24
2023-11-30 14:24:38,44491 Kbps,0 KB,79.53 s,640x360@24
2023-11-30 14:24:39,44491 Kbps,0 KB,81.53 s,640x360@24
2023-11-30 14:24:40,44491 Kbps,0 KB,80.52 s,640x360@24
2023-11-30 14:24:41,44491 Kbps,0 KB,85.50 s,640x360@24
2023-11-30 14:24:42,44491 Kbps,0 KB,84.50 s,640x360@24
2023-11-30 14:24:43,44491 Kbps,0 KB,83.48 s,640x360@24
2023-11-30 14:24:44,44491 Kbps,0 KB,82.48 s,640x360@24
2023-11-30 14:24:45,44491 Kbps,0 KB,81.47 s,640x360@24
2023-11-30 14:24:46,44491 Kbps,0 KB,80.45 s,640x360@24
2023-11-30 14:24:47,44491 Kbps,0 KB,79.44 s,640x360@24
2023-11-30 14:24:48,44491 Kbps,0 KB,84.93 s,640x360@24
2023-11-30 14:24:50,44491 Kbps,0 KB,83.92 s,640x360@24
2023-11-30 14:24:51,44491 Kbps,0 KB,82.91 s,640x360@24
2023-11-30 14:24:52,44491 Kbps,0 KB,81.90 s,640x360@24
2023-11-30 14:24:53,44491 Kbps,0 KB,80.90 s,640x360@24
2023-11-30 14:24:54,44491 Kbps,0 KB,86.26 s,640x360@24
2023-11-30 14:24:55,44491 Kbps,0 KB,84.75 s,640x360@24
2023-11-30 14:24:56,44491 Kbps,0 KB,83.72 s,640x360@24
2023-11-30 14:24:57,44491 Kbps,0 KB,82.70 s,640x360@24
2023-11-30 14:24:58,44491 Kbps,0 KB,81.70 s,640x360@24
2023-11-30 14:24:59,44491 Kbps,0 KB,80.70 s,640x360@24
2023-11-30 14:25:00,44491 Kbps,0 KB,86.01 s,640x360@24
2023-11-30 14:25:01,44491 Kbps,0 KB,84.50 s,640x360@24
2023-11-30 14:25:03,44491 Kbps,0 KB,83.49 s,640x360@24
2023-11-30 14:25:04,44491 Kbps,0 KB,82.48 s,640x360@24
2023-11-30 14:25:05,44491 Kbps,0 KB,81.46 s,640x360@24
2023-11-30 14:25:06,44491 Kbps,0 KB,80.46 s,640x360@24
2023-11-30 14:25:07,44491 Kbps,0 KB,85.98 s,640x360@24
2023-11-30 14:25:08,44491 Kbps,0 KB,84.97 s,640x360@24
2023-11-30 14:25:09,44491 Kbps,0 KB,83.45 s,640x360@24
2023-11-30 14:25:10,44491 Kbps,0 KB,82.45 s,640x360@24
2023-11-30 14:25:11,44491 Kbps,0 KB,81.45 s,640x360@24
2023-11-30 14:25:12,44491 Kbps,0 KB,80.43 s,640x360@24
2023-11-30 14:25:13,44491 Kbps,0 KB,83.84 s,640x360@24
2023-11-30 14:25:15,44491 Kbps,0 KB,82.82 s,640x360@24
2023-11-30 14:25:16,44491 Kbps,0 KB,81.30 s,640x360@24
2023-11-30 14:25:17,44491 Kbps,0 KB,80.29 s,640x360@24
2023-11-30 14:25:18,19667 Kbps,71 KB,79.28 s,640x360@24
2023-11-30 14:25:19,19667 Kbps,255 KB,78.27 s,640x360@24
2023-11-30 14:25:20,16443 Kbps,183 KB,84.27 s,640x360@24
2023-11-30 14:25:21,12213 Kbps,0 KB,83.27 s,640x360@24
2023-11-30 14:25:22,12213 Kbps,0 KB,81.75 s,640x360@24
2023-11-30 14:25:23,12213 Kbps,0 KB,80.74 s,640x360@24
2023-11-30 14:25:24,12213 Kbps,0 KB,84.06 s,640x360@24
2023-11-30 14:25:25,12213 Kbps,0 KB,83.05 s,640x360@24
2023-11-30 14:25:26,12213 Kbps,0 KB,82.03 s,640x360@24
2023-11-30 14:25:28,12213 Kbps,0 KB,81.03 s,640x360@24
2023-11-30 14:25:29,12213 Kbps,0 KB,80.02 s,640x360@24
2023-11-30 14:25:30,12213 Kbps,0 KB,85.17 s,640x360@24
2023-11-30 14:25:31,12213 Kbps,0 KB,84.17 s,640x360@24
2023-11-30 14:25:32,12213 Kbps,0 KB,83.17 s,640x360@24
2023-11-30 14:25:33,12213 Kbps,0 KB,82.15 s,640x360@24
2023-11-30 14:25:34,12213 Kbps,0 KB,81.14 s,640x360@24
2023-11-30 14:25:35,12213 Kbps,0 KB,80.14 s,640x360@24
2023-11-30 14:25:36,12213 Kbps,0 KB,85.29 s,640x360@24
2023-11-30 14:25:37,12213 Kbps,0 KB,84.27 s,640x360@24
2023-11-30 14:25:38,12213 Kbps,0 KB,83.26 s,640x360@24
2023-11-30 14:25:40,12213 Kbps,0 KB,82.26 s,640x360@24
2023-11-30 14:25:41,12213 Kbps,0 KB,81.24 s,640x360@24
2023-11-30 14:25:42,12213 Kbps,0 KB,80.23 s,640x360@24
2023-11-30 14:25:43,12213 Kbps,0 KB,83.64 s,640x360@24
2023-11-30 14:25:44,12213 Kbps,0 KB,82.63 s,640x360@24
2023-11-30 14:25:45,12213 Kbps,0 KB,81.62 s,640x360@24
2023-11-30 14:25:46,12213 Kbps,0 KB,80.61 s,640x360@24
2023-11-30 14:25:47,12213 Kbps,0 KB,86.60 s,640x360@24
2023-11-30 14:25:48,12213 Kbps,0 KB,85.58 s,640x360@24
2023-11-30 14:25:49,12213 Kbps,0 KB,84.08 s,640x360@24
2023-11-30 14:25:50,12213 Kbps,0 KB,83.07 s,640x360@24
2023-11-30 14:25:52,12213 Kbps,0 KB,82.04 s,640x360@24
2023-11-30 14:25:53,12213 Kbps,0 KB,81.03 s,640x360@24
2023-11-30 14:25:54,12213 Kbps,0 KB,80.27 s,640x360@24
2023-11-30 14:25:55,12213 Kbps,0 KB,84.34 s,640x360@24
2023-11-30 14:25:56,12213 Kbps,0 KB,82.82 s,640x360@24
2023-11-30 14:25:57,12213 Kbps,0 KB,81.81 s,640x360@24
2023-11-30 14:25:58,12213 Kbps,0 KB,80.81 s,640x360@24
2023-11-30 14:25:59,12213 Kbps,0 KB,79.80 s,640x360@24
2023-11-30 14:26:00,12213 Kbps,0 KB,84.78 s,640x360@24
2023-11-30 14:26:01,12213 Kbps,0 KB,83.78 s,640x360@24
2023-11-30 14:26:02,12213 Kbps,0 KB,82.26 s,640x360@24
2023-11-30 14:26:04,12213 Kbps,0 KB,81.26 s,640x360@24
2023-11-30 14:26:05,12213 Kbps,0 KB,80.24 s,640x360@24
2023-11-30 14:26:06,12213 Kbps,0 KB,83.86 s,640x360@24
2023-11-30 14:26:07,12213 Kbps,0 KB,82.84 s,640x360@24
2023-11-30 14:26:08,12213 Kbps,0 KB,81.82 s,640x360@24
2023-11-30 14:26:09,12213 Kbps,0 KB,80.31 s,640x360@24
2023-11-30 14:26:10,12213 Kbps,0 KB,86.30 s,640x360@24
2023-11-30 14:26:11,12213 Kbps,0 KB,85.29 s,640x360@24
2023-11-30 14:26:12,12213 Kbps,0 KB,84.29 s,640x360@24
2023-11-30 14:26:13,12213 Kbps,0 KB,83.28 s,640x360@24
2023-11-30 14:26:14,12213 Kbps,0 KB,82.26 s,640x360@24
2023-11-30 14:26:16,12213 Kbps,0 KB,81.26 s,640x360@24
2023-11-30 14:26:17,8686 Kbps,32 KB,79.74 s,640x360@24
2023-11-30 14:26:18,8686 Kbps,102 KB,78.73 s,640x360@24
2023-11-30 14:26:19,8686 Kbps,93 KB,77.71 s,640x360@24
2023-11-30 14:26:20,8587 Kbps,194 KB,83.00 s,640x360@24
2023-11-30 14:26:21,8587 Kbps,0 KB,82.00 s,640x360@24
2023-11-30 14:26:22,8587 Kbps,0 KB,80.98 s,640x360@24
2023-11-30 14:26:23,8587 Kbps,0 KB,86.02 s,640x360@24
2023-11-30 14:26:24,10374 Kbps,118 KB,85.00 s,640x360@24
2023-11-30 14:26:25,10348 Kbps,0 KB,83.99 s,640x360@24
2023-11-30 14:26:26,10348 Kbps,0 KB,82.97 s,640x360@24
2023-11-30 14:26:28,10348 Kbps,0 KB,81.97 s,640x360@24
2023-11-30 14:26:29,10348 Kbps,0 KB,80.95 s,640x360@24
2023-11-30 14:26:30,10348 Kbps,0 KB,79.44 s,640x360@24
2023-11-30 14:26:31,10348 Kbps,0 KB,83.10 s,640x360@24
2023-11-30 14:26:32,10348 Kbps,0 KB,82.09 s,640x360@24
2023-11-30 14:26:33,10348 Kbps,0 KB,81.08 s,640x360@24
2023-11-30 14:26:34,10348 Kbps,0 KB,80.07 s,640x360@24
2023-11-30 14:26:35,10348 Kbps,0 KB,85.06 s,640x360@24
2023-11-30 14:26:36,10348 Kbps,0 KB,83.54 s,640x360@24
2023-11-30 14:26:37,10348 Kbps,0 KB,82.53 s,640x360@24
2023-11-30 14:26:38,10348 Kbps,0 KB,81.52 s,640x360@24
2023-11-30 14:26:39,10348 Kbps,0 KB,80.51 s,640x360@24
2023-11-30 14:26:41,10348 Kbps,0 KB,79.51 s,640x360@24
2023-11-30 14:26:42,10348 Kbps,0 KB,85.03 s,640x360@24
2023-11-30 14:26:43,10348 Kbps,0 KB,84.03 s,640x360@24
2023-11-30 14:26:44,10348 Kbps,0 KB,82.51 s,640x360@24
2023-11-30 14:26:45,10348 Kbps,0 KB,81.50 s,640x360@24
2023-11-30 14:26:46,10348 Kbps,0 KB,80.50 s,640x360@24
2023-11-30 14:26:47,10348 Kbps,0 KB,79.48 s,640x360@24
2023-11-30 14:26:48,10348 Kbps,0 KB,81.81 s,640x360@24
