timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 01:16:39,61668 Kbps,0 KB,47.27 s,1920x1080@24
2023-11-30 01:16:40,61668 Kbps,0 KB,46.27 s,1920x1080@24
2023-11-30 01:16:41,61668 Kbps,0 KB,45.25 s,1920x1080@24
2023-11-30 01:16:42,62466 Kbps,0 KB,50.62 s,1920x1080@24
2023-11-30 01:16:44,62466 Kbps,0 KB,49.11 s,1920x1080@24
2023-11-30 01:16:45,62466 Kbps,0 KB,48.10 s,1920x1080@24
2023-11-30 01:16:46,62466 Kbps,0 KB,47.09 s,1920x1080@24
2023-11-30 01:16:47,62466 Kbps,0 KB,46.08 s,1920x1080@24
2023-11-30 01:16:48,62466 Kbps,0 KB,48.07 s,1920x1080@24
2023-11-30 01:16:49,62466 Kbps,0 KB,47.06 s,1920x1080@24
2023-11-30 01:16:50,62711 Kbps,723 KB,47.09 s,1920x1080@24
2023-11-30 01:16:51,63749 Kbps,0 KB,46.07 s,1920x1080@24
2023-11-30 01:16:52,63749 Kbps,0 KB,45.07 s,1920x1080@24
2023-11-30 01:16:53,63749 Kbps,0 KB,44.06 s,1920x1080@24
2023-11-30 01:16:54,63749 Kbps,0 KB,43.05 s,1920x1080@24
2023-11-30 01:16:56,63749 Kbps,0 KB,42.04 s,1920x1080@24
2023-11-30 01:16:57,63749 Kbps,0 KB,41.01 s,1920x1080@24
2023-11-30 01:16:58,63749 Kbps,0 KB,39.49 s,1920x1080@24
2023-11-30 01:16:59,63749 Kbps,0 KB,38.49 s,1920x1080@24
2023-11-30 01:17:00,63749 Kbps,0 KB,37.47 s,1920x1080@24
2023-11-30 01:17:01,63749 Kbps,0 KB,36.47 s,1920x1080@24
2023-11-30 01:17:02,63749 Kbps,0 KB,35.47 s,1920x1080@24
2023-11-30 01:17:03,63749 Kbps,0 KB,34.45 s,1920x1080@24
2023-11-30 01:17:04,63749 Kbps,0 KB,32.94 s,1920x1080@24
2023-11-30 01:17:05,63749 Kbps,0 KB,31.94 s,1920x1080@24
2023-11-30 01:17:06,63749 Kbps,0 KB,30.92 s,1920x1080@24
2023-11-30 01:17:08,63749 Kbps,0 KB,29.90 s,1920x1080@24
2023-11-30 01:17:09,63749 Kbps,0 KB,28.89 s,1920x1080@24
2023-11-30 01:17:10,63749 Kbps,0 KB,27.89 s,1920x1080@24
2023-11-30 01:17:11,63749 Kbps,0 KB,26.37 s,1920x1080@24
2023-11-30 01:17:12,63749 Kbps,0 KB,25.37 s,1920x1080@24
2023-11-30 01:17:13,63749 Kbps,0 KB,24.35 s,1920x1080@24
2023-11-30 01:17:14,63749 Kbps,0 KB,23.35 s,1920x1080@24
2023-11-30 01:17:15,63749 Kbps,0 KB,22.34 s,1920x1080@24
2023-11-30 01:17:16,63749 Kbps,0 KB,21.32 s,1920x1080@24
2023-11-30 01:17:17,63749 Kbps,0 KB,20.31 s,1920x1080@24
2023-11-30 01:17:18,62941 Kbps,0 KB,29.25 s,1920x1080@24
2023-11-30 01:17:19,62941 Kbps,0 KB,28.25 s,1920x1080@24
2023-11-30 01:17:21,62941 Kbps,0 KB,27.23 s,1920x1080@24
2023-11-30 01:17:22,62941 Kbps,0 KB,26.23 s,1920x1080@24
2023-11-30 01:17:23,62941 Kbps,0 KB,25.23 s,1920x1080@24
2023-11-30 01:17:24,62941 Kbps,0 KB,24.22 s,1920x1080@24
2023-11-30 01:17:25,62941 Kbps,0 KB,22.70 s,1920x1080@24
2023-11-30 01:17:26,62941 Kbps,0 KB,21.69 s,1920x1080@24
2023-11-30 01:17:41,43525 Kbps,306 KB,16.83 s,1920x1080@25
2023-11-30 01:17:42,38547 Kbps,278 KB,16.20 s,1920x1080@25
2023-11-30 01:17:44,37185 Kbps,0 KB,26.57 s,1920x1080@25
2023-11-30 01:17:45,37185 Kbps,0 KB,25.56 s,1920x1080@25
2023-11-30 01:17:47,23810 Kbps,121 KB,15.22 s,1920x1080@24
2023-11-30 01:17:49,23810 Kbps,0 KB,14.21 s,1920x1080@24
2023-11-30 01:17:50,23810 Kbps,0 KB,13.21 s,1920x1080@24
2023-11-30 01:17:51,23810 Kbps,0 KB,12.20 s,1920x1080@24
2023-11-30 01:17:52,17120 Kbps,626 KB,11.20 s,1920x1080@24
2023-11-30 01:17:53,16415 Kbps,0 KB,22.18 s,1920x1080@24
2023-11-30 01:17:54,16415 Kbps,0 KB,20.67 s,1920x1080@24
2023-11-30 01:17:55,16415 Kbps,0 KB,19.67 s,1920x1080@24
2023-11-30 01:17:56,17297 Kbps,380 KB,18.66 s,1920x1080@24
2023-11-30 01:17:57,17258 Kbps,0 KB,21.82 s,1920x1080@24
2023-11-30 01:17:58,17458 Kbps,200 KB,20.81 s,1920x1080@24
2023-11-30 01:17:59,18644 Kbps,136 KB,26.32 s,1920x1080@24
2023-11-30 01:18:00,18644 Kbps,0 KB,24.81 s,1920x1080@24
2023-11-30 01:18:02,19078 Kbps,0 KB,26.33 s,1920x1080@24
2023-11-30 01:18:03,19078 Kbps,0 KB,25.32 s,1920x1080@24
2023-11-30 01:18:04,19934 Kbps,630 KB,24.31 s,1920x1080@24
2023-11-30 01:18:05,21509 Kbps,0 KB,29.22 s,1920x1080@24
2023-11-30 01:18:06,22038 Kbps,338 KB,28.21 s,1920x1080@24
2023-11-30 01:18:07,21778 Kbps,167 KB,31.87 s,1920x1080@24
2023-11-30 01:18:08,23525 Kbps,349 KB,30.36 s,1920x1080@24
2023-11-30 01:18:09,24125 Kbps,0 KB,38.10 s,1920x1080@24
2023-11-30 01:18:10,24125 Kbps,0 KB,37.10 s,1920x1080@24
2023-11-30 01:18:11,24125 Kbps,0 KB,36.09 s,1920x1080@24
2023-11-30 01:18:12,24125 Kbps,0 KB,35.09 s,1920x1080@24
2023-11-30 01:18:13,23759 Kbps,384 KB,35.32 s,1920x1080@24
2023-11-30 01:18:15,26706 Kbps,88 KB,47.79 s,1920x1080@24
2023-11-30 01:18:16,24365 Kbps,0 KB,46.79 s,1920x1080@24
2023-11-30 01:18:17,24365 Kbps,0 KB,45.77 s,1920x1080@24
2023-11-30 01:18:18,24365 Kbps,0 KB,44.75 s,1920x1080@24
2023-11-30 01:18:19,24365 Kbps,0 KB,43.75 s,1920x1080@24
2023-11-30 01:18:20,24365 Kbps,0 KB,42.74 s,1920x1080@24
2023-11-30 01:18:21,23285 Kbps,219 KB,41.23 s,1920x1080@24
2023-11-30 01:18:22,20414 Kbps,0 KB,46.01 s,1920x1080@24
2023-11-30 01:18:23,19876 Kbps,252 KB,45.01 s,1920x1080@24
2023-11-30 01:18:24,18378 Kbps,148 KB,43.99 s,1920x1080@24
2023-11-30 01:18:25,17959 Kbps,0 KB,49.98 s,1920x1080@24
2023-11-30 01:18:27,17959 Kbps,0 KB,48.97 s,1920x1080@24
2023-11-30 01:18:28,17959 Kbps,0 KB,47.96 s,1920x1080@24
2023-11-30 01:18:29,18018 Kbps,0 KB,46.45 s,1920x1080@24
2023-11-30 01:18:30,18018 Kbps,0 KB,47.90 s,1920x1080@24
2023-11-30 01:18:31,18018 Kbps,0 KB,46.90 s,1920x1080@24
2023-11-30 01:18:32,18018 Kbps,0 KB,45.89 s,1920x1080@24
2023-11-30 01:18:33,18018 Kbps,0 KB,44.88 s,1920x1080@24
2023-11-30 01:18:34,17790 Kbps,516 KB,43.87 s,1920x1080@24
2023-11-30 01:18:35,17630 Kbps,0 KB,52.03 s,1920x1080@24
2023-11-30 01:18:36,17630 Kbps,0 KB,51.01 s,1920x1080@24
2023-11-30 01:18:37,17630 Kbps,0 KB,50.00 s,1920x1080@24
2023-11-30 01:18:39,17630 Kbps,0 KB,48.99 s,1920x1080@24
2023-11-30 01:18:40,17630 Kbps,0 KB,47.99 s,1920x1080@24
2023-11-30 01:18:41,17630 Kbps,0 KB,46.98 s,1920x1080@24
2023-11-30 01:18:42,17841 Kbps,372 KB,45.46 s,1920x1080@24
2023-11-30 01:18:43,17012 Kbps,264 KB,49.50 s,1920x1080@24
2023-11-30 01:18:44,17012 Kbps,0 KB,48.48 s,1920x1080@24
2023-11-30 01:18:45,17012 Kbps,0 KB,47.48 s,1920x1080@24
2023-11-30 01:18:46,17012 Kbps,0 KB,46.47 s,1920x1080@24
2023-11-30 01:18:47,17012 Kbps,11 KB,45.46 s,1920x1080@24
2023-11-30 01:18:48,16963 Kbps,115 KB,49.57 s,1920x1080@24
2023-11-30 01:18:49,17069 Kbps,0 KB,48.57 s,1920x1080@24
2023-11-30 01:18:50,17069 Kbps,0 KB,47.56 s,1920x1080@24
2023-11-30 01:18:52,17069 Kbps,0 KB,46.56 s,1920x1080@24
2023-11-30 01:18:53,17069 Kbps,0 KB,45.55 s,1920x1080@24
2023-11-30 01:18:54,16640 Kbps,78 KB,44.54 s,1920x1080@24
2023-11-30 01:18:55,17131 Kbps,354 KB,51.36 s,1920x1080@24
2023-11-30 01:18:56,17367 Kbps,0 KB,50.34 s,1920x1080@24
2023-11-30 01:18:57,17367 Kbps,0 KB,49.34 s,1920x1080@24
2023-11-30 01:18:58,17367 Kbps,0 KB,48.33 s,1920x1080@24
2023-11-30 01:18:59,17367 Kbps,0 KB,47.33 s,1920x1080@24
2023-11-30 01:19:00,17367 Kbps,0 KB,46.32 s,1920x1080@24
2023-11-30 01:19:01,17367 Kbps,0 KB,47.35 s,1920x1080@24
2023-11-30 01:19:02,17367 Kbps,0 KB,46.35 s,1920x1080@24
2023-11-30 01:19:04,17367 Kbps,0 KB,45.33 s,1920x1080@24
2023-11-30 01:19:05,17265 Kbps,249 KB,44.32 s,1920x1080@24
2023-11-30 01:19:06,17300 Kbps,0 KB,49.97 s,1920x1080@24
2023-11-30 01:19:07,17300 Kbps,0 KB,48.97 s,1920x1080@24
2023-11-30 01:19:08,17300 Kbps,0 KB,47.97 s,1920x1080@24
2023-11-30 01:19:09,17300 Kbps,0 KB,46.45 s,1920x1080@24
2023-11-30 01:19:10,17300 Kbps,0 KB,48.45 s,1920x1080@24
2023-11-30 01:19:11,17300 Kbps,0 KB,47.45 s,1920x1080@24
2023-11-30 01:19:12,17300 Kbps,0 KB,46.44 s,1920x1080@24
2023-11-30 01:19:13,17300 Kbps,0 KB,52.42 s,1920x1080@24
2023-11-30 01:19:14,17300 Kbps,0 KB,51.41 s,1920x1080@24
2023-11-30 01:19:16,17300 Kbps,0 KB,49.89 s,1920x1080@24
2023-11-30 01:19:17,17300 Kbps,0 KB,48.87 s,1920x1080@24
2023-11-30 01:19:18,17300 Kbps,0 KB,47.87 s,1920x1080@24
2023-11-30 01:19:19,17300 Kbps,0 KB,46.87 s,1920x1080@24
2023-11-30 01:19:20,17300 Kbps,0 KB,45.85 s,1920x1080@24
2023-11-30 01:19:21,19416 Kbps,441 KB,44.85 s,1920x1080@24
2023-11-30 01:19:22,19400 Kbps,0 KB,46.89 s,1920x1080@24
2023-11-30 01:19:23,19400 Kbps,0 KB,52.37 s,1920x1080@24
2023-11-30 01:19:24,19400 Kbps,0 KB,51.36 s,1920x1080@24
2023-11-30 01:19:25,19400 Kbps,0 KB,50.35 s,1920x1080@24
2023-11-30 01:19:26,19400 Kbps,0 KB,49.34 s,1920x1080@24
2023-11-30 01:19:28,19400 Kbps,0 KB,48.34 s,1920x1080@24
2023-11-30 01:19:29,19400 Kbps,0 KB,47.33 s,1920x1080@24
2023-11-30 01:19:30,19400 Kbps,0 KB,45.82 s,1920x1080@24
2023-11-30 01:19:31,19309 Kbps,5 KB,44.81 s,1920x1080@24
2023-11-30 01:19:32,19240 Kbps,385 KB,43.80 s,1920x1080@24
2023-11-30 01:19:33,19144 Kbps,200 KB,48.58 s,1920x1080@24
2023-11-30 01:19:34,18911 Kbps,0 KB,47.57 s,1920x1080@24
2023-11-30 01:19:35,18911 Kbps,0 KB,46.56 s,1920x1080@24
2023-11-30 01:19:36,18911 Kbps,0 KB,52.04 s,1920x1080@24
2023-11-30 01:19:37,18911 Kbps,0 KB,51.03 s,1920x1080@24
2023-11-30 01:19:38,18911 Kbps,0 KB,50.03 s,1920x1080@24
2023-11-30 01:19:39,18911 Kbps,0 KB,49.02 s,1920x1080@24
2023-11-30 01:19:41,18911 Kbps,0 KB,48.01 s,1920x1080@24
2023-11-30 01:19:42,18911 Kbps,0 KB,47.01 s,1920x1080@24
2023-11-30 01:19:43,18911 Kbps,0 KB,45.50 s,1920x1080@24
2023-11-30 01:19:44,18900 Kbps,213 KB,44.48 s,1920x1080@24
2023-11-30 01:19:45,18894 Kbps,0 KB,47.47 s,1920x1080@24
2023-11-30 01:19:46,18894 Kbps,0 KB,46.45 s,1920x1080@24
2023-11-30 01:19:47,18894 Kbps,0 KB,52.43 s,1920x1080@24
2023-11-30 01:19:48,18894 Kbps,0 KB,51.43 s,1920x1080@24
2023-11-30 01:19:49,18894 Kbps,0 KB,49.92 s,1920x1080@24
2023-11-30 01:19:50,18894 Kbps,0 KB,48.91 s,1920x1080@24
2023-11-30 01:19:51,18894 Kbps,0 KB,47.90 s,1920x1080@24
2023-11-30 01:19:53,18894 Kbps,0 KB,46.90 s,1920x1080@24
2023-11-30 01:19:54,18894 Kbps,0 KB,45.88 s,1920x1080@24
2023-11-30 01:19:55,18892 Kbps,304 KB,44.86 s,1920x1080@24
2023-11-30 01:19:56,18057 Kbps,0 KB,48.85 s,1920x1080@24
2023-11-30 01:19:57,18057 Kbps,0 KB,47.33 s,1920x1080@24
2023-11-30 01:19:58,18057 Kbps,0 KB,46.32 s,1920x1080@24
2023-11-30 01:19:59,18057 Kbps,0 KB,50.23 s,1920x1080@24
2023-11-30 01:20:00,18057 Kbps,0 KB,49.22 s,1920x1080@24
2023-11-30 01:20:01,18057 Kbps,0 KB,48.22 s,1920x1080@24
2023-11-30 01:20:02,18057 Kbps,0 KB,47.21 s,1920x1080@24
2023-11-30 01:20:03,18057 Kbps,0 KB,45.69 s,1920x1080@24
2023-11-30 01:20:05,18057 Kbps,0 KB,44.67 s,1920x1080@24
2023-11-30 01:20:06,18057 Kbps,1 KB,43.67 s,1920x1080@24
2023-11-30 01:20:07,17419 Kbps,39 KB,42.91 s,1920x1080@24
2023-11-30 01:20:08,17419 Kbps,27 KB,42.36 s,1920x1080@24
2023-11-30 01:20:09,17292 Kbps,40 KB,41.52 s,1920x1080@24
2023-11-30 01:20:10,16991 Kbps,0 KB,40.51 s,1920x1080@24
2023-11-30 01:20:11,16991 Kbps,0 KB,39.50 s,1920x1080@24
2023-11-30 01:20:12,9653 Kbps,0 KB,38.49 s,1920x1080@24
2023-11-30 01:20:13,8259 Kbps,0 KB,37.49 s,1920x1080@24
2023-11-30 01:20:14,8259 Kbps,0 KB,36.47 s,1920x1080@24
2023-11-30 01:20:15,8259 Kbps,0 KB,35.46 s,1920x1080@24
2023-11-30 01:20:17,8259 Kbps,0 KB,35.95 s,1920x1080@24
2023-11-30 01:20:18,8259 Kbps,0 KB,34.94 s,1920x1080@24
2023-11-30 01:20:19,8259 Kbps,0 KB,33.93 s,1920x1080@24
2023-11-30 01:20:20,8259 Kbps,0 KB,33.29 s,1920x1080@24
2023-11-30 01:20:21,8259 Kbps,0 KB,32.29 s,1920x1080@24
2023-11-30 01:20:22,8259 Kbps,0 KB,32.90 s,1920x1080@24
2023-11-30 01:20:23,8259 Kbps,0 KB,31.39 s,1920x1080@24
2023-11-30 01:20:24,7553 Kbps,33 KB,30.37 s,1920x1080@24
2023-11-30 01:20:25,7553 Kbps,0 KB,29.37 s,1920x1080@24
2023-11-30 01:20:26,7553 Kbps,74 KB,29.86 s,1920x1080@24
2023-11-30 01:20:27,7553 Kbps,0 KB,28.85 s,1920x1080@24
2023-11-30 01:20:29,7553 Kbps,120 KB,29.10 s,1920x1080@24
2023-11-30 01:20:30,7553 Kbps,0 KB,27.84 s,1920x1080@24
2023-11-30 01:20:31,7553 Kbps,43 KB,27.03 s,1920x1080@24
2023-11-30 01:20:32,7553 Kbps,0 KB,26.32 s,1920x1080@24
2023-11-30 01:20:33,7553 Kbps,11 KB,26.32 s,1920x1080@24
2023-11-30 01:20:34,1578 Kbps,7 KB,25.30 s,1920x1080@24
2023-11-30 01:20:35,1568 Kbps,6 KB,24.29 s,1920x1080@24
2023-11-30 01:20:36,1562 Kbps,13 KB,22.78 s,1920x1080@24
2023-11-30 01:20:37,1561 Kbps,0 KB,22.77 s,1920x1080@24
2023-11-30 01:20:38,1546 Kbps,0 KB,22.27 s,1920x1080@24
2023-11-30 01:20:39,1524 Kbps,24 KB,21.26 s,1920x1080@24
2023-11-30 01:20:40,1504 Kbps,13 KB,20.25 s,1920x1080@24
2023-11-30 01:20:42,1504 Kbps,0 KB,19.23 s,1920x1080@24
2023-11-30 01:20:43,1504 Kbps,35 KB,20.23 s,1920x1080@24
2023-11-30 01:20:44,1504 Kbps,17 KB,19.71 s,1920x1080@24
2023-11-30 01:20:45,1455 Kbps,0 KB,18.70 s,1920x1080@24
2023-11-30 01:20:46,1455 Kbps,55 KB,18.65 s,1920x1080@24
2023-11-30 01:20:47,1438 Kbps,5 KB,17.63 s,1920x1080@24
2023-11-30 01:20:48,1383 Kbps,2 KB,16.67 s,1920x1080@24
2023-11-30 01:20:49,1269 Kbps,6 KB,15.67 s,1920x1080@24
2023-11-30 01:20:50,1237 Kbps,0 KB,15.15 s,1920x1080@24
2023-11-30 01:20:51,1158 Kbps,8 KB,14.15 s,1920x1080@24
2023-11-30 01:20:52,1074 Kbps,0 KB,13.14 s,1920x1080@24
2023-11-30 01:20:54,1033 Kbps,30 KB,13.87 s,1920x1080@24
2023-11-30 01:20:55,934 Kbps,26 KB,12.87 s,1920x1080@24
2023-11-30 01:20:56,928 Kbps,37 KB,11.87 s,1920x1080@24
2023-11-30 01:20:57,930 Kbps,39 KB,10.35 s,1920x1080@24
2023-11-30 01:20:58,985 Kbps,0 KB,9.34 s,1920x1080@24
2023-11-30 01:20:59,1001 Kbps,0 KB,8.34 s,1920x1080@24
2023-11-30 01:21:00,802 Kbps,7 KB,9.78 s,1920x1080@24
2023-11-30 01:21:01,770 Kbps,13 KB,8.90 s,1920x1080@24
2023-11-30 01:21:02,762 Kbps,0 KB,7.90 s,1920x1080@24
2023-11-30 01:21:03,680 Kbps,0 KB,7.38 s,1920x1080@24
2023-11-30 01:21:04,674 Kbps,0 KB,6.37 s,1920x1080@24
2023-11-30 01:21:05,501 Kbps,23 KB,5.36 s,1920x1080@24
2023-11-30 01:21:07,496 Kbps,13 KB,4.35 s,1920x1080@24
2023-11-30 01:21:08,495 Kbps,2 KB,3.33 s,1920x1080@24
2023-11-30 01:21:09,496 Kbps,0 KB,2.79 s,1920x1080@24
2023-11-30 01:21:10,495 Kbps,0 KB,2.19 s,1920x1080@24
2023-11-30 01:21:11,495 Kbps,56 KB,0.68 s,1920x1080@24
2023-11-30 01:21:12,496 Kbps,12 KB,0.00 s,1920x1080@24
2023-11-30 01:21:13,487 Kbps,13 KB,0.00 s,1920x1080@24
2023-11-30 01:21:14,487 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:21:15,489 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:21:16,489 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:21:17,489 Kbps,20 KB,0.00 s,1920x1080@24
2023-11-30 01:21:19,489 Kbps,104 KB,0.00 s,1920x1080@24
2023-11-30 01:21:20,489 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:21:21,489 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:21:22,489 Kbps,24 KB,0.00 s,1920x1080@24
2023-11-30 01:21:23,489 Kbps,29 KB,0.00 s,1920x1080@24
2023-11-30 01:21:24,489 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:21:25,495 Kbps,6 KB,0.00 s,1920x1080@24
2023-11-30 01:21:26,494 Kbps,41 KB,0.00 s,1920x1080@24
2023-11-30 01:21:27,494 Kbps,0 KB,0.21 s,1920x1080@24
2023-11-30 01:21:28,501 Kbps,37 KB,0.33 s,1920x1080@24
2023-11-30 01:21:29,501 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:31,501 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:32,501 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:33,507 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:34,511 Kbps,8 KB,0.10 s,1920x1080@24
2023-11-30 01:21:35,511 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:36,513 Kbps,8 KB,0.10 s,1920x1080@24
2023-11-30 01:21:37,516 Kbps,54 KB,0.10 s,1920x1080@24
2023-11-30 01:21:38,522 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:39,529 Kbps,10 KB,0.10 s,1920x1080@24
2023-11-30 01:21:40,529 Kbps,16 KB,0.10 s,1920x1080@24
2023-11-30 01:21:41,537 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:43,536 Kbps,1 KB,0.10 s,1920x1080@24
2023-11-30 01:21:44,529 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:45,516 Kbps,4 KB,0.10 s,1920x1080@24
2023-11-30 01:21:46,516 Kbps,24 KB,0.10 s,1920x1080@24
2023-11-30 01:21:47,516 Kbps,19 KB,0.10 s,1920x1080@24
2023-11-30 01:21:48,516 Kbps,10 KB,0.10 s,1920x1080@24
2023-11-30 01:21:49,513 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:50,522 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:51,522 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:52,522 Kbps,7 KB,0.10 s,1920x1080@24
2023-11-30 01:21:53,522 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:55,522 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:56,522 Kbps,20 KB,0.10 s,1920x1080@24
2023-11-30 01:21:57,536 Kbps,1 KB,0.10 s,1920x1080@24
2023-11-30 01:21:58,536 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:21:59,537 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:22:00,537 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:22:01,539 Kbps,0 KB,0.10 s,1920x1080@24
2023-11-30 01:22:02,488 Kbps,4 KB,0.56 s,1920x1080@24
2023-11-30 01:22:03,489 Kbps,45 KB,2.79 s,1920x1080@24
2023-11-30 01:22:04,493 Kbps,31 KB,3.36 s,1920x1080@24
2023-11-30 01:22:05,493 Kbps,0 KB,2.36 s,1920x1080@24
2023-11-30 01:22:07,495 Kbps,14 KB,1.36 s,1920x1080@24
2023-11-30 01:22:08,495 Kbps,0 KB,0.35 s,1920x1080@24
2023-11-30 01:22:09,503 Kbps,8 KB,0.00 s,1920x1080@24
2023-11-30 01:22:10,430 Kbps,2 KB,0.00 s,1920x1080@24
2023-11-30 01:22:11,430 Kbps,0 KB,0.00 s,1920x1080@24
2023-11-30 01:22:12,430 Kbps,20 KB,0.00 s,1920x1080@24
2023-11-30 01:22:13,430 Kbps,25 KB,0.00 s,1920x1080@24
