timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 14:05:36,49778 Kbps,0 KB,86.21 s,854x480@24
2023-11-30 14:05:37,49778 Kbps,0 KB,85.20 s,854x480@24
2023-11-30 14:05:39,49778 Kbps,0 KB,84.19 s,854x480@24
2023-11-30 14:05:40,49778 Kbps,0 KB,83.19 s,854x480@24
2023-11-30 14:05:41,49778 Kbps,0 KB,82.17 s,854x480@24
2023-11-30 14:05:42,49778 Kbps,0 KB,80.66 s,854x480@24
2023-11-30 14:05:43,49778 Kbps,0 KB,79.64 s,854x480@24
2023-11-30 14:05:44,49778 Kbps,0 KB,78.64 s,854x480@24
2023-11-30 14:05:45,49778 Kbps,0 KB,77.64 s,854x480@24
2023-11-30 14:05:46,49778 Kbps,0 KB,76.62 s,854x480@24
2023-11-30 14:05:47,49778 Kbps,0 KB,75.61 s,854x480@24
2023-11-30 14:05:48,49778 Kbps,0 KB,74.09 s,854x480@24
2023-11-30 14:05:50,49778 Kbps,0 KB,73.07 s,854x480@24
2023-11-30 14:05:51,49778 Kbps,0 KB,72.07 s,854x480@24
2023-11-30 14:05:52,49778 Kbps,0 KB,71.06 s,854x480@24
2023-11-30 14:05:53,49778 Kbps,0 KB,70.04 s,854x480@24
2023-11-30 14:05:54,49778 Kbps,0 KB,68.78 s,854x480@24
2023-11-30 14:05:55,49778 Kbps,0 KB,67.77 s,854x480@24
2023-11-30 14:05:56,49778 Kbps,0 KB,66.75 s,854x480@24
2023-11-30 14:05:57,49778 Kbps,0 KB,65.74 s,854x480@24
2023-11-30 14:05:58,49778 Kbps,0 KB,64.73 s,854x480@24
2023-11-30 14:05:59,49778 Kbps,0 KB,63.72 s,854x480@24
2023-11-30 14:06:01,49778 Kbps,0 KB,62.19 s,854x480@24
2023-11-30 14:06:02,49778 Kbps,0 KB,61.17 s,854x480@24
2023-11-30 14:06:03,49778 Kbps,0 KB,60.16 s,854x480@24
2023-11-30 14:06:04,49778 Kbps,0 KB,59.14 s,854x480@24
2023-11-30 14:06:05,49778 Kbps,0 KB,58.14 s,854x480@24
2023-11-30 14:06:06,49778 Kbps,0 KB,56.62 s,854x480@24
2023-11-30 14:06:07,49778 Kbps,0 KB,55.61 s,854x480@24
2023-11-30 14:06:08,49778 Kbps,0 KB,54.59 s,854x480@24
2023-11-30 14:06:09,49778 Kbps,0 KB,53.59 s,854x480@24
2023-11-30 14:06:11,49778 Kbps,0 KB,52.57 s,854x480@24
2023-11-30 14:06:12,49778 Kbps,0 KB,51.06 s,854x480@24
2023-11-30 14:06:13,49778 Kbps,0 KB,50.04 s,854x480@24
2023-11-30 14:06:14,49778 Kbps,0 KB,49.03 s,854x480@24
2023-11-30 14:06:15,49778 Kbps,0 KB,48.02 s,854x480@24
2023-11-30 14:06:16,49778 Kbps,0 KB,47.01 s,854x480@24
2023-11-30 14:06:17,49778 Kbps,0 KB,45.99 s,854x480@24
2023-11-30 14:06:18,49778 Kbps,0 KB,44.47 s,854x480@24
